Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.5,0.45,0.36,0.57,0.3,6.0,0.5,331450000.0,306130000.0,356000000.0,13.0,272190000.0,0.218,0.45,0.45,0.43,0.49,0.45,1.0,1.0,0.0,
+1Q,1,2022-09-30,0.862,0.54,0.44,0.68,0.29,6.0,0.862,339470000.0,308420000.0,367000000.0,13.0,286430000.0,0.185,0.54,0.54,0.52,0.52,0.48,1.0,1.0,0.0,
0Y,1,2022-12-31,0.65900004,2.09,1.68,2.69,1.26,6.0,0.65900004,1322050000.0,1230650000.0,1403000000.0,16.0,1143580000.0,0.156,2.09,2.09,1.98,1.96,1.92,1.0,1.0,0.0,
+1Y,1,2023-12-31,0.201,2.51,2.15,2.75,2.09,6.0,0.201,1429570000.0,1303190000.0,1531000000.0,15.0,1322050000.0,0.081,2.51,2.51,2.45,2.28,2.32,0.0,1.0,0.0,
+5Y,1,,0.2529,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.02394,,,,,,,,,,,,,,,,,,,,,
