Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.113000005,3.21,2.97,3.46,3.62,15.0,-0.113000005,3136490000.0,3063300000.0,3208550000.0,13.0,,,3.21,3.22,3.41,3.49,3.76,1.0,1.0,2.0,
+1Q,1,2022-09-30,-0.037,3.41,3.13,3.54,3.54,15.0,-0.037,3199990000.0,3116700000.0,3274000000.0,13.0,2087000000.0,0.533,3.41,3.42,3.46,3.5,3.69,1.0,5.0,2.0,
0Y,1,2022-12-31,-0.047,13.06,12.4,13.25,13.7,17.0,-0.047,12563400000.0,11984000000.0,12871000000.0,16.0,8297000000.0,0.514,13.06,13.09,13.22,13.45,14.58,0.0,2.0,2.0,
+1Y,1,2023-12-31,0.17799999,15.39,14.3,17.0,13.06,17.0,0.17799999,13687200000.0,13388000000.0,13977300000.0,16.0,12563400000.0,0.088999994,15.39,15.57,16.02,16.22,16.08,0.0,0.0,2.0,
+5Y,1,,0.118,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.21413,,,,,,,,,,,,,,,,,,,,,
