Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.221,2.47,2.17,2.73,3.17,14.0,-0.221,4739830000.0,4516000000.0,4966130000.0,5.0,4903000000.0,-0.033,2.47,2.49,2.52,2.61,2.6,1.0,2.0,4.0,
+1Q,1,2022-09-30,0.71,2.77,2.52,2.98,1.62,14.0,0.71,4750200000.0,4556000000.0,4989260000.0,5.0,5205000000.0,-0.087,2.77,2.77,2.81,2.83,2.84,2.0,3.0,3.0,
0Y,1,2022-12-31,0.18,9.68,9.0,10.47,8.2,14.0,0.18,18921100000.0,18411000000.0,19704400000.0,9.0,19639000000.0,-0.037,9.68,9.73,9.97,10.32,10.41,1.0,1.0,4.0,
+1Y,1,2023-12-31,0.305,12.63,12.0,13.68,9.68,14.0,0.305,19523600000.0,18610000000.0,20560800000.0,10.0,18921100000.0,0.032,12.63,12.73,12.89,12.94,13.0,1.0,1.0,3.0,
+5Y,1,,0.2762,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.11868,,,,,,,,,,,,,,,,,,,,,
