Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,0.256,2.01,1.84,2.39,1.6,23.0,0.256,6759680000.0,6670900000.0,6839000000.0,21.0,,,2.01,2.01,2.01,2.01,1.56,0.0,0.0,0.0,
+1Q,1,2022-07-31,0.407,1.73,1.48,2.08,1.23,23.0,0.407,6752440000.0,6622700000.0,6919000000.0,21.0,6444710000.0,0.048,1.73,1.73,1.73,1.73,1.6,0.0,0.0,0.0,
0Y,1,2023-01-31,0.379,8.0,7.64,9.0,5.8,26.0,0.379,28025100000.0,27538200000.0,29626100000.0,25.0,26321200000.0,0.065,8.0,8.0,7.95,7.96,7.46,2.0,3.0,0.0,
+1Y,1,2024-01-31,0.12100001,8.97,8.15,9.98,8.0,27.0,0.12100001,29500600000.0,28666000000.0,30794000000.0,25.0,28025100000.0,0.053000003,8.97,8.97,8.98,8.93,8.46,0.0,1.0,0.0,
+5Y,1,,0.1934,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.14305,,,,,,,,,,,,,,,,,,,,,
