Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.065,5.58,5.04,6.51,5.24,19.0,0.065,44406300000.0,43531500000.0,45477000000.0,15.0,43107000000.0,0.03,5.58,5.82,5.82,5.8,5.77,2.0,2.0,14.0,
+1Q,1,2022-09-30,0.021,5.85,5.44,6.52,5.73,19.0,0.021,44398800000.0,43571000000.0,46097100000.0,15.0,42915800000.0,0.035,5.85,5.97,5.98,5.98,5.99,3.0,3.0,13.0,
0Y,1,2022-12-31,0.107,22.67,22.4,22.85,20.47,22.0,0.107,178739000000.0,176367000000.0,182738000000.0,20.0,174078000000.0,0.027,22.67,22.49,22.49,22.49,22.48,15.0,15.0,0.0,
+1Y,1,2023-12-31,0.111999996,25.21,24.42,26.3,22.67,21.0,0.111999996,187507000000.0,183114000000.0,195000000000.0,19.0,178739000000.0,0.049000002,25.21,25.07,25.07,25.1,25.11,14.0,13.0,0.0,
+5Y,1,,0.112399995,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.1814,,,,,,,,,,,,,,,,,,,,,
