Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.047,6.12,5.72,6.33,6.42,14.0,-0.047,9059320000.0,8793670000.0,9347000000.0,11.0,9151000000.0,-0.01,6.12,6.12,6.21,6.22,6.22,2.0,2.0,7.0,
+1Q,1,2022-09-30,-0.054,6.27,5.97,6.44,6.63,14.0,-0.054,9219840000.0,9039000000.0,9376000000.0,11.0,,,6.27,6.27,6.25,6.24,6.24,4.0,8.0,4.0,
0Y,1,2022-12-31,-0.032,24.82,24.4,25.05,25.63,15.0,-0.032,36534400000.0,36198000000.0,36810000000.0,15.0,35667000000.0,0.024,24.82,24.85,24.85,24.85,24.85,0.0,5.0,0.0,
+1Y,1,2023-12-31,0.099,27.27,26.1,28.62,24.82,15.0,0.099,38032600000.0,37225000000.0,38992000000.0,14.0,36534400000.0,0.040999997,27.27,27.29,27.09,27.06,27.02,0.0,12.0,0.0,
+5Y,1,,0.061,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.20005,,,,,,,,,,,,,,,,,,,,,
