Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.403,1.14,1.1,1.23,1.91,19.0,-0.403,829110000.0,814300000.0,872500000.0,17.0,1062350000.0,-0.22,1.14,1.14,1.06,1.07,1.07,2.0,17.0,0.0,
+1Q,1,2022-09-30,-0.18200001,1.3,1.19,1.47,1.59,19.0,-0.18200001,896550000.0,846000000.0,955000000.0,17.0,,,1.3,1.3,1.48,1.47,1.47,0.0,4.0,1.0,
0Y,1,2022-12-31,-0.189,4.85,4.4,5.0,5.98,18.0,-0.189,3444650000.0,3325000000.0,3507000000.0,19.0,3702880000.0,-0.07,4.85,4.85,4.83,4.85,4.84,0.0,9.0,1.0,
+1Y,1,2023-12-31,0.363,6.61,5.3,8.17,4.85,20.0,0.363,4176150000.0,3541570000.0,4885000000.0,20.0,3444650000.0,0.21200001,6.61,6.61,6.72,6.78,6.78,0.0,7.0,1.0,
+5Y,1,,0.080699995,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.25672,,,,,,,,,,,,,,,,,,,,,
