Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.111999996,0.89,0.84,0.96,0.8,7.0,0.111999996,1504970000.0,1448650000.0,1544500000.0,4.0,1438620000.0,0.046,0.89,0.89,0.89,0.89,0.9,0.0,1.0,0.0,
+1Q,1,2022-09-30,0.07,0.92,0.88,0.97,0.86,7.0,0.07,1514530000.0,1460200000.0,1540100000.0,4.0,,,0.92,0.93,0.93,0.93,0.94,0.0,0.0,0.0,
0Y,1,2022-12-31,0.103999995,3.7,3.55,3.99,3.35,12.0,0.103999995,6035180000.0,5864620000.0,6137880000.0,13.0,5764820000.0,0.047,3.7,3.7,3.68,3.68,3.7,0.0,2.0,0.0,
+1Y,1,2023-12-31,0.108,4.1,3.8,4.53,3.7,8.0,0.108,6312700000.0,6212290000.0,6404300000.0,8.0,6035180000.0,0.046,4.1,4.12,4.14,4.14,4.19,0.0,0.0,0.0,
+5Y,1,,0.133,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.06868,,,,,,,,,,,,,,,,,,,,,
