Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.015,0.67,0.61,0.74,0.68,19.0,-0.015,10560500000.0,9171000000.0,11104000000.0,13.0,9317610000.0,0.133,0.67,0.67,0.69,0.7,0.69,0.0,3.0,0.0,
+1Q,1,2022-09-30,0.015,0.66,0.63,0.7,0.65,19.0,0.015,10774100000.0,10560200000.0,11225000000.0,13.0,9751620000.0,0.105,0.66,0.66,0.68,0.69,0.68,0.0,1.0,0.0,
0Y,1,2022-12-31,0.065,2.47,2.45,2.54,2.32,23.0,0.065,41925600000.0,41216600000.0,42420600000.0,18.0,38658000000.0,0.085,2.47,2.47,2.45,2.46,2.43,1.0,20.0,0.0,
+1Y,1,2023-12-31,0.069,2.64,2.54,2.73,2.47,23.0,0.069,44159900000.0,42769400000.0,45728000000.0,19.0,41925600000.0,0.053000003,2.64,2.65,2.63,2.64,2.61,0.0,14.0,0.0,
+5Y,1,,0.065799996,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.01906,,,,,,,,,,,,,,,,,,,,,
