Date,Firm,To Grade,From Grade,Action
2012-06-25,UBS,Buy,,main
2012-06-25,Stifel Nicolaus,Buy,,main
2012-06-25,Barclays,Equal-Weight,,main
2012-06-25,Morgan Stanley,Equal-Weight,,main
2012-09-14,Deutsche Bank,Buy,,main
2012-09-24,Topeka,Hold,Buy,down
2012-09-25,Deutsche Bank,Buy,,main
2012-09-26,Barclays,Equal-Weight,,main
2012-09-26,Nomura,Buy,,main
2012-09-26,Jefferies,Hold,Buy,down
2012-09-26,Citigroup,Buy,,main
2012-09-27,Goldman Sachs,Neutral,,main
2012-10-01,Morgan Stanley,Equal-Weight,,main
2012-10-01,Barclays,Equal-Weight,,init
2012-11-07,Stifel Nicolaus,Buy,,main
2012-12-12,Deutsche Bank,Buy,,main
2012-12-19,RS Platou Markets,Neutral,,main
2012-12-24,Goldman Sachs,Neutral,,main
2013-01-07,UBS,Buy,,main
2013-01-14,Nomura,Buy,,main
2013-02-25,Credit Suisse,Neutral,,main
2013-03-18,Exane BNP Paribas,Neutral,Outperform,down
2013-03-18,Goldman Sachs,Neutral,,main
2013-03-18,Deutsche Bank,Buy,,main
2013-03-18,Nomura,Buy,,main
2013-03-18,Credit Suisse,Neutral,,main
2013-03-19,Citigroup,Buy,,main
2013-04-22,Nomura,Neutral,Buy,down
2013-05-21,William Blair,Market Perform,Outperform,down
2013-05-21,UBS,Neutral,Buy,down
2013-05-21,Wells Fargo,Market Perform,Outperform,down
2013-05-21,Nomura,Neutral,,main
2013-05-21,Stifel Nicolaus,Buy,,main
2013-05-21,Credit Suisse,Neutral,Neutral,main
2013-05-21,RS Platou Markets,Neutral,,main
2013-05-21,HSBC,Neutral,Market Outperform,down
2013-05-22,Deutsche Bank,Buy,,main
2013-05-22,HSBC,Neutral,Overweight,down
2013-05-30,Exane BNP Paribas,Underperform,Neutral,down
2013-06-13,Numis Securities,Buy,Add,up
2013-06-26,Stifel Nicolaus,Buy,,main
2013-07-30,Numis Securities,Add,Buy,down
2013-08-02,Tigress Financial,Underperform,,init
2013-08-15,Goldman Sachs,Buy,Neutral,up
2013-09-04,Susquehanna,Positive,Neutral,up
2013-09-25,Bank of America,Neutral,Buy,down
2013-09-25,Morgan Stanley,Underweight,Equal-Weight,down
2013-09-25,Natixis,Reduce,Neutral,down
2013-09-25,Goldman Sachs,Buy,,main
2013-09-25,Citigroup,Buy,,main
2013-09-25,Nomura,Neutral,,main
2013-09-25,Stifel Nicolaus,Buy,,main
2013-09-25,Numis Securities,Hold,Add,down
2013-10-04,SunTrust Robinson Humphrey,Reduce,,init
2013-12-06,Stifel Nicolaus,Buy,,main
2013-12-19,UBS,Buy,Neutral,up
2013-12-20,Credit Suisse,Outperform,Neutral,up
2013-12-20,Nomura,Neutral,,main
2013-12-20,Natixis,Neutral,Reduce,up
2013-12-20,Stifel Nicolaus,Buy,,main
2014-01-13,SunTrust Robinson Humphrey,Neutral,,up
2014-01-28,Numis Securities,Buy,Hold,up
2014-02-05,HSBC,Overweight,Neutral,up
2014-02-11,Jefferies,Underperform,Hold,down
2014-02-27,Stifel Nicolaus,Buy,,main
2014-03-20,Stifel Nicolaus,Buy,,main
2014-03-26,JP Morgan,Neutral,,main
2014-03-26,Bank of America,Neutral,,main
2014-04-29,Berenberg,Buy,,init
2014-05-20,Morgan Stanley,Equal-weight,Underweight,up
2014-08-07,Bank of America,Buy,Neutral,up
2014-09-12,Shore Capital,Buy,Hold,up
2014-09-24,Bank of America,Buy,,main
2014-09-24,Credit Suisse,Outperform,,main
2014-09-24,Stifel Nicolaus,Buy,,main
2014-12-01,Goldman Sachs,Neutral,Buy,down
2014-12-05,Bank of America,Buy,,main
2014-12-08,Jefferies,Underperform,,main
2014-12-17,Deutsche Bank,Buy,,main
2014-12-22,Stifel Nicolaus,Buy,,main
2015-01-12,Natixis,Neutral,Buy,down
2015-03-20,Wedbush,Neutral,,init
2015-03-23,Deutsche Bank,Hold,Buy,down
2015-03-30,Credit Suisse,Outperform,,main
2015-03-30,Numis Securities,Add,Hold,up
2015-04-07,Wells Fargo,Outperform,Market Perform,up
2015-04-13,SunTrust Robinson Humphrey,Neutral,,main
2015-04-29,Tigress Financial,Neutral,Underperform,up
2015-05-13,SunTrust Robinson Humphrey,Buy,Neutral,up
2015-06-19,Susquehanna,Positive,,main
2015-06-22,Deutsche Bank,Buy,Hold,up
2015-06-24,SunTrust Robinson Humphrey,Buy,,main
2015-06-24,Stifel Nicolaus,Buy,,main
2015-06-24,Buckingham Research,Buy,,main
2015-07-09,Citigroup,Buy,,main
2015-07-14,Jefferies,Hold,Underperform,up
2015-09-18,Barclays,Equal-Weight,,main
2015-09-21,Susquehanna,Positive,,main
2015-09-23,Stifel Nicolaus,Buy,,main
2015-09-23,Nomura,Buy,Neutral,up
2015-10-05,Citigroup,Buy,,main
2015-11-04,Buckingham Research,Buy,,main
2015-11-25,HSBC,Buy,,init
2015-12-21,Barclays,Equal-Weight,,main
2015-12-21,SunTrust Robinson Humphrey,Buy,,main
2016-01-04,Deutsche Bank,Buy,,main
2016-03-29,Goldman Sachs,Neutral,,main
2016-03-31,SunTrust Robinson Humphrey,Buy,,main
2016-03-31,Barclays,Equal-Weight,,main
2016-03-31,JP Morgan,Neutral,,main
2016-03-31,Goldman Sachs,Neutral,,main
2016-04-07,Citigroup,Buy,,main
2016-04-08,Citigroup,Buy,,main
2016-05-26,Morgan Stanley,Equal-Weight,,main
2016-05-31,Tigress Financial,Buy,Neutral,up
2016-06-07,Sterne Agee CRT,Buy,,init
2016-06-29,Goldman Sachs,Neutral,,main
2016-09-02,Morgan Stanley,Underweight,Equal-Weight,down
2016-09-09,Bernstein,Outperform,,init
2016-09-27,Buckingham Research,Buy,,main
2016-09-29,Deutsche Bank,Hold,,init
2016-10-03,HSBC,Buy,,init
2016-10-04,Macquarie,Neutral,,init
2016-11-22,,Market Outperform,Market Perform,up
2016-11-23,Bernstein,Outperform,Market Perform,up
2016-12-16,Goldman Sachs,Neutral,,init
2016-12-19,Berenberg,Hold,Buy,down
2017-02-27,Argus,Buy,Hold,up
2017-03-21,William Blair,Outperform,Market Perform,up
2017-09-15,Credit Suisse,Neutral,Outperform,down
2017-12-06,Morgan Stanley,Equal-Weight,Underweight,up
2018-01-09,Credit Suisse,Outperform,Neutral,up
2018-01-25,Credit Suisse,Outperform,Outperform,main
2018-02-02,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-02-12,Wells Fargo,Outperform,Outperform,main
2018-03-19,Stifel Nicolaus,Buy,Buy,main
2018-03-23,Deutsche Bank,Hold,Hold,main
2018-03-23,JP Morgan,Neutral,Neutral,main
2018-03-23,Barclays,Overweight,Equal-Weight,up
2018-05-25,Buckingham,Buy,Buy,main
2018-06-26,Stifel Nicolaus,Buy,Buy,main
2018-06-26,Wells Fargo,Outperform,Outperform,main
2018-06-26,Deutsche Bank,Hold,Hold,main
2018-06-27,Barclays,Overweight,Overweight,main
2018-06-27,Berenberg,Buy,Hold,up
2018-07-06,Argus,Hold,Buy,down
2018-08-08,Citigroup,Buy,Buy,main
2018-09-13,Credit Suisse,Outperform,Outperform,main
2018-09-28,Buckingham,Buy,Buy,main
2018-09-28,Deutsche Bank,Hold,Hold,main
2018-09-28,Stifel Nicolaus,Buy,Buy,main
2018-12-21,Barclays,Overweight,Overweight,main
2018-12-26,Standpoint Research,Accumulate,,init
2019-01-07,Morgan Stanley,Equal-Weight,Equal-Weight,main
2019-01-25,Macquarie,Outperform,Neutral,up
2019-01-30,Standpoint Research,Hold,Buy,down
2019-03-13,Goldman Sachs,Buy,Neutral,up
2019-03-27,Buckingham,Buy,Buy,main
2019-04-15,Buckingham,Neutral,Buy,down
2019-06-21,Deutsche Bank,Hold,,main
2019-06-21,Wedbush,Neutral,,main
2019-06-21,Nomura,Neutral,Buy,down
2019-06-21,Barclays,Equal-Weight,Overweight,down
2019-07-01,Berenberg,Hold,Buy,down
2019-07-19,Deutsche Bank,Hold,,main
2019-09-27,UBS,Neutral,Buy,down
2019-09-27,Wedbush,Neutral,,main
2019-09-27,Berenberg,Sell,Hold,down
2019-09-27,Nomura,Neutral,,main
2019-09-27,Stifel Nicolaus,Buy,,main
2019-09-27,Morgan Stanley,Equal-Weight,,main
2019-10-02,Buckingham,Neutral,,main
2019-10-07,HSBC,Hold,Buy,down
2019-10-09,Citigroup,Buy,,main
2019-11-21,SunTrust Robinson Humphrey,Hold,Buy,down
2019-12-18,Wells Fargo,Overweight,,main
2019-12-23,Standpoint Research,Buy,Hold,up
2019-12-23,SunTrust Robinson Humphrey,Hold,,main
2019-12-23,Deutsche Bank,Hold,,main
2019-12-23,Wedbush,Neutral,,main
2019-12-24,Nomura,Neutral,,main
2019-12-24,Barclays,Equal-Weight,,main
2020-01-08,UBS,Neutral,,main
2020-02-26,Morgan Stanley,Equal-Weight,,main
2020-02-28,Deutsche Bank,Hold,,main
2020-03-10,SunTrust Robinson Humphrey,Hold,,main
2020-03-10,Goldman Sachs,Neutral,Buy,down
2020-03-23,Wells Fargo,Underweight,Overweight,down
2020-04-08,Nomura,Neutral,,main
2020-04-14,CFRA,Sell,,main
2020-04-20,UBS,Neutral,,main
2020-05-11,HSBC,Buy,Hold,up
2020-05-20,SunTrust Robinson Humphrey,Hold,,main
2020-05-21,Credit Suisse,Neutral,,init
2020-06-18,Berenberg,Sell,Hold,down
2020-06-22,Redburn,Neutral,Buy,down
2020-07-14,Credit Suisse,Neutral,,main
2020-07-21,HSBC,Hold,Buy,down
2020-08-12,Morgan Stanley,Underweight,,main
2020-09-25,Barclays,Overweight,Equal-Weight,up
2021-01-08,Morgan Stanley,Underweight,,main
2021-01-12,Credit Suisse,Neutral,,main
2021-02-12,Berenberg,Sell,Hold,down
2021-03-02,Macquarie,Outperform,Neutral,up
2021-03-16,JP Morgan,Neutral,,main
2021-03-18,UBS,Buy,Neutral,up
2021-04-01,Citigroup,Buy,,init
2021-04-09,Argus Research,Buy,Hold,up
2021-04-09,Credit Suisse,Outperform,Neutral,up
2021-04-21,Goldman Sachs,Neutral,,main
2021-04-23,Morgan Stanley,Underweight,,main
2021-06-16,Wolfe Research,Outperform,Peer Perform,up
2021-07-14,Berenberg,Hold,Sell,up
2021-10-05,Credit Suisse,Outperform,,main
2021-10-21,Berenberg,Hold,Sell,up
2021-10-25,Citigroup,Neutral,Buy,down
2021-12-21,Goldman Sachs,Neutral,,main
2021-12-21,Credit Suisse,Outperform,,main
2022-01-05,Jefferies,Hold,,init
2022-03-17,Truist Securities,Sell,,main
2022-03-23,Deutsche Bank,Hold,,main
2022-03-24,Morgan Stanley,Underweight,,main
2022-03-25,Argus Research,Hold,Buy,down
2022-03-29,Jefferies,Hold,,main
2022-03-30,Wells Fargo,Underweight,,init
2022-04-19,Citigroup,Neutral,,main
