Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.19,1.0,0.98,1.03,0.84,16.0,0.19,1055590000.0,1036900000.0,1072300000.0,13.0,913590000.0,0.155,1.0,1.0,1.0,1.01,1.01,0.0,6.0,1.0,
+1Q,1,2022-09-30,0.079,0.96,0.9,1.01,0.89,16.0,0.079,1035050000.0,990900000.0,1062000000.0,13.0,,,0.96,0.95,0.95,0.95,0.95,0.0,7.0,0.0,
0Y,1,2022-12-31,0.103,3.75,3.6,3.83,3.4,17.0,0.103,4133620000.0,4005700000.0,4181600000.0,17.0,3764800000.0,0.098000005,3.75,3.75,3.74,3.74,3.75,1.0,9.0,0.0,
+1Y,1,2023-12-31,0.061,3.98,3.46,4.31,3.75,17.0,0.061,4268030000.0,3974280000.0,4628000000.0,17.0,4133620000.0,0.033,3.98,3.97,4.0,4.0,4.0,1.0,6.0,1.0,
+5Y,1,,0.083000004,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.10357001,,,,,,,,,,,,,,,,,,,,,
