Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,0.36400002,0.6,0.58,0.65,0.44,20.0,0.36400002,11597300000.0,11408100000.0,11702000000.0,16.0,10086700000.0,0.15,0.6,0.61,0.61,0.6,0.6,0.0,1.0,2.0,
+1Q,1,2022-07-31,-0.038,0.76,0.65,0.85,0.79,20.0,-0.038,12773300000.0,12299000000.0,13517000000.0,16.0,,,0.76,0.77,0.77,0.77,0.82,0.0,0.0,2.0,
0Y,1,2023-01-31,0.105,3.15,2.85,3.3,2.85,24.0,0.105,52710500000.0,51493000000.0,53173900000.0,23.0,48550000000.0,0.086,3.15,3.16,3.16,3.19,3.36,0.0,0.0,3.0,
+1Y,1,2024-01-31,0.137,3.58,3.16,4.07,3.15,22.0,0.137,55789300000.0,52619000000.0,56996000000.0,21.0,52710500000.0,0.058000002,3.58,3.59,3.6,3.62,3.81,0.0,0.0,3.0,
+5Y,1,,0.131,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.10682999,,,,,,,,,,,,,,,,,,,,,
