Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,4.781,6.59,4.53,7.75,1.14,10.0,4.781,3630550000.0,3525400000.0,3848000000.0,6.0,1622370000.0,1.238,6.59,6.15,5.69,5.1,4.07,4.0,4.0,5.0,
+1Q,1,2022-09-30,5.802,4.13,3.03,5.2,-0.86,10.0,5.802,2675700000.0,2403630000.0,2939000000.0,5.0,,,4.13,4.03,3.45,2.4,1.82,2.0,3.0,7.0,
0Y,1,2022-12-31,3.542,19.26,15.17,22.85,4.24,11.0,3.542,11860100000.0,10720000000.0,12848100000.0,14.0,6538000000.0,0.814,19.26,17.73,15.86,13.69,11.1,4.0,7.0,8.0,
+1Y,1,2023-12-31,-0.4,11.56,5.77,18.6,19.26,17.0,-0.4,8687290000.0,6164000000.0,11009000000.0,18.0,11860100000.0,-0.268,11.56,10.59,9.12,6.99,5.66,4.0,8.0,7.0,
+5Y,1,,0.62700003,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.17504999,,,,,,,,,,,,,,,,,,,,,
