Date,Firm,To Grade,From Grade,Action
2012-02-24,Credit Suisse,Outperform,,up
2012-04-26,Stifel Nicolaus,Buy,,main
2012-04-27,Jefferies,Hold,,main
2012-05-04,JP Morgan,Neutral,,main
2012-05-30,Compass Point,Neutral,,main
2012-07-24,Deutsche Bank,Buy,,main
2012-07-26,ISI Group,Hold,,main
2012-07-31,Imperial Capital,In-Line,,main
2012-09-20,KeyBanc,Underweight,,main
2012-10-19,Jefferies,Buy,Hold,up
2012-11-29,BMO Capital,,Underperform,up
2012-12-07,Cantor Fitzgerald,Hold,Buy,down
2012-12-20,Stifel Nicolaus,Hold,Buy,down
2013-01-11,Barclays,Equal-Weight,,main
2013-02-05,Jefferies,Hold,Buy,down
2013-02-08,UBS,Buy,Neutral,up
2013-04-01,Citigroup,Neutral,Sell,up
2013-06-13,KeyBanc,Hold,Underweight,up
2013-07-29,Compass Point,Neutral,,main
2013-09-13,Jefferies,Hold,,main
2013-10-25,Imperial Capital,In-Line,,main
2013-10-29,Compass Point,Neutral,,main
2013-11-25,Deutsche Bank,Buy,,main
2013-12-10,Morgan Stanley,Equal-Weight,,init
2013-12-17,Citigroup,Neutral,,main
2014-01-16,JP Morgan,Overweight,Neutral,up
2014-01-28,Barclays,Equal-Weight,,main
2014-02-03,Compass Point,Neutral,,main
2014-04-28,Jefferies,Hold,,main
2014-04-28,Compass Point,Neutral,,main
2014-04-29,UBS,Buy,,main
2014-05-05,Barclays,Equal-Weight,,main
2014-06-20,JP Morgan,Overweight,,main
2014-07-09,Deutsche Bank,Buy,,main
2014-07-21,Barclays,Equal-Weight,,main
2014-07-24,ISI Group,Buy,Neutral,up
2014-07-29,Deutsche Bank,Buy,,main
2014-07-29,Citigroup,Neutral,,main
2014-08-18,Jefferies,Hold,,main
2014-10-01,Barclays,Equal-Weight,,main
2014-10-30,Citigroup,Neutral,,main
2014-11-12,Credit Suisse,Neutral,,init
2014-12-11,Deutsche Bank,Buy,,main
2015-01-12,Jefferies,Buy,Hold,up
2015-01-22,Barclays,Equal-Weight,,main
2015-01-26,Deutsche Bank,Buy,,main
2015-02-12,Barclays,Equal-Weight,,main
2015-03-16,Baird,Neutral,,init
2015-03-17,Baird,Neutral,,init
2015-04-08,BMO Capital,Outperform,,init
2015-04-09,Janney Capital,Neutral,,init
2015-04-20,Barclays,Equal-Weight,,main
2015-05-06,RBC Capital,Outperform,,main
2015-05-18,Deutsche Bank,Buy,,main
2015-07-02,JP Morgan,Overweight,,main
2015-07-21,SunTrust Robinson Humphrey,Buy,,init
2015-07-29,Deutsche Bank,Buy,,main
2015-08-04,Barclays,Equal-Weight,,main
2015-08-20,Credit Suisse,Outperform,Neutral,up
2015-09-08,Evercore ISI Group,Buy,,main
2015-09-21,Mizuho,Neutral,,main
2015-10-16,SunTrust Robinson Humphrey,Buy,,main
