Date,Firm,To Grade,From Grade,Action
2013-05-02,Wells Fargo,Market Perform,Outperform,down
2015-01-20,Evercore ISI Group,Sell,Hold,down
2015-03-02,Oppenheimer,Outperform,Perform,up
2015-05-08,RBC Capital,Sector Perform,,main
2015-08-27,RBC Capital,Sector Perform,,main
2015-08-27,Stephens & Co.,Equal-Weight,,main
2016-08-24,Oppenheimer,Perform,Outperform,down
2017-10-10,Baird,Neutral,,main
2017-12-06,Evercore ISI Group,In-Line,Sell,up
2018-01-23,DA Davidson,Neutral,,init
2018-01-24,Baird,Neutral,Neutral,main
2018-06-07,Cantor Fitzgerald,Overweight,Overweight,main
2018-07-16,Baird,Neutral,Neutral,main
2018-08-23,Cantor Fitzgerald,Overweight,Overweight,main
2018-08-23,Wells Fargo,Market Perform,Market Perform,main
2019-02-07,Wells Fargo,Outperform,Market Perform,up
2019-04-09,Keefe Bruyette & Woods,Market Perform,,init
2019-09-03,Atlantic Equities,Neutral,,init
2019-11-06,Wells Fargo,Outperform,,main
2019-12-11,Evercore ISI Group,Underperform,In-Line,down
2020-01-31,Baird,Neutral,,main
2020-02-06,DA Davidson,Neutral,,main
2020-03-11,Raymond James,Outperform,Market Perform,up
2020-04-08,Wells Fargo,Equal-Weight,Overweight,down
2020-05-06,DA Davidson,Neutral,,main
2020-05-06,Baird,Neutral,,main
2020-06-03,Baird,Neutral,,main
2020-09-17,Compass Point,Neutral,,init
2020-12-07,Credit Suisse,Neutral,,init
2021-01-11,Evercore ISI Group,In-Line,Underperform,up
2021-02-10,Credit Suisse,Neutral,,main
2021-05-05,Raymond James,Outperform,,main
2021-08-19,Compass Point,Buy,,main
2021-08-19,Raymond James,Outperform,,main
2021-11-10,Raymond James,Outperform,,main
2021-11-10,Credit Suisse,Neutral,,main
2021-11-18,UBS,Neutral,,init
2021-11-19,Stephens & Co.,Equal-Weight,,init
2021-12-15,Raymond James,Market Perform,Outperform,down
2022-03-01,Oppenheimer,Outperform,Perform,up
