Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.053000003,1.2,1.12,1.31,1.14,19.0,0.053000003,2369360000.0,2281000000.0,2433000000.0,18.0,2179000000.0,0.087,1.2,1.2,1.16,1.16,1.17,4.0,14.0,1.0,
+1Q,1,2022-09-30,0.172,1.16,1.08,1.25,0.99,19.0,0.172,2323860000.0,2274000000.0,2357000000.0,18.0,2204000000.0,0.054,1.16,1.16,1.18,1.19,1.18,2.0,8.0,2.0,
0Y,1,2022-12-31,0.157,4.28,4.17,4.48,3.7,22.0,0.157,9016190000.0,8888000000.0,9154000000.0,20.0,8375000000.0,0.077,4.28,4.28,4.19,4.2,4.18,6.0,19.0,0.0,
+1Y,1,2023-12-31,0.091000006,4.67,4.12,5.04,4.28,23.0,0.091000006,9258710000.0,8755000000.0,9537500000.0,21.0,9016190000.0,0.027,4.67,4.67,4.63,4.65,4.67,0.0,16.0,0.0,
+5Y,1,,0.108,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.23332001,,,,,,,,,,,,,,,,,,,,,
