Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.012999999,0.8,0.77,0.82,0.79,8.0,0.012999999,3623590000.0,3580000000.0,3656000000.0,7.0,,,0.8,0.8,0.8,0.81,0.8,0.0,4.0,1.0,
+1Q,1,2022-09-30,0.103999995,0.85,0.84,0.86,0.77,8.0,0.103999995,3617910000.0,3590000000.0,3640570000.0,7.0,3542580000.0,0.021,0.85,0.85,0.87,0.87,0.86,0.0,1.0,1.0,
0Y,1,2022-12-31,0.08,3.25,3.1,3.3,3.01,13.0,0.08,14289900000.0,13958000000.0,14607000000.0,12.0,14298000000.0,-0.001,3.25,3.25,3.29,3.29,3.28,0.0,1.0,1.0,
+1Y,1,2023-12-31,0.12,3.64,3.43,3.8,3.25,12.0,0.12,14838400000.0,14187000000.0,15090000000.0,11.0,14289900000.0,0.038,3.64,3.64,3.69,3.7,3.69,0.0,2.0,1.0,
+5Y,1,,0.092,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,,,,,,,,,,,,,,,,,,,,,,
