Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-09-16,10.587962893815606,11.504400658555141,9.78719290466298,11.299758911132812,969900,0.0,0
2011-09-19,10.899376301829482,12.260685920715332,10.676940050771739,12.260685920715332,665400,0.0,0
2011-09-20,12.438633924105853,12.474224536492533,11.860300049252723,12.189505577087402,794800,0.0,0
2011-09-21,12.278484080863407,12.456432953348672,11.72684215189551,11.922585487365723,619000,0.0,0
2011-09-22,11.646762031388558,11.789121093737302,11.032837514350923,11.744633674621582,1230500,0.0,0
2011-09-23,11.92258438112289,11.92258438112289,10.694736850637424,10.899377822875977,406200,0.0,0
2011-09-26,11.023944746075472,11.273073196411133,10.134199432063715,11.273073196411133,181900,0.0,0
2011-09-27,11.344250271105286,12.758945146560395,11.344250271105286,11.895892143249512,1788000,0.0,0
2011-09-28,11.824710169305098,12.189505457418216,11.34424793765152,11.433222770690918,251700,0.0,0
2011-09-29,11.566683630531656,11.789119854195725,11.273067883177232,11.717940330505371,222300,0.0,0
2011-09-30,11.593375325830218,11.789119433252871,10.730323419769134,11.032835960388184,623100,0.0,0
2011-10-03,10.676939263740179,11.281966093547396,10.454503029078925,10.943862915039062,23632200,0.0,0
2011-10-04,10.845990428730898,11.789120437046448,9.831681741732794,10.943862915039062,6068200,0.0,0
2011-10-05,10.276556806586964,10.94386567911174,10.018530743151802,10.854890823364258,1983000,0.0,0
2011-10-06,10.587966189311897,11.548890814792804,10.587966189311897,11.353147506713867,3333600,0.0,0
2011-10-07,11.201891404694768,11.566686774908312,10.917173232533385,10.98835277557373,2049900,0.0,0
2011-10-10,10.988351018643538,11.068427355365188,10.66804227764914,11.006145477294922,1922500,0.0,0
2011-10-11,10.232068438666971,11.35314744515871,10.214273129741532,11.104018211364746,3015200,0.0,0
2011-10-12,11.08622316284348,11.388736610311394,11.01504362797185,11.210787773132324,3255100,0.0,0
2011-10-13,11.032840108531937,11.362046578279276,10.810403809178252,11.228584289550781,3575300,0.0,0
2011-10-14,11.228580728194483,11.628965770336016,11.015042152189249,11.575581550598145,1658700,0.0,0
2011-10-17,11.593378451114436,12.216199853327016,11.566686335619812,12.207303047180176,1767600,0.0,0
2011-10-18,12.278480771521318,13.568610809977752,12.260685464805471,12.883506774902344,5257400,0.0,0
2011-10-19,12.75004568821976,13.568611150073567,12.75004568821976,13.39955997467041,3400100,0.0,0
2011-10-20,13.266101134481271,13.55971699008542,13.061460140556573,13.283896446228027,1252900,0.0,0
2011-10-21,13.444046301200757,13.782149494389625,13.150430526581173,13.301687240600586,1741300,0.0,0
2011-10-24,13.274995308262705,14.591817485136207,13.274995308262705,14.057971000671387,2008800,0.0,0
2011-10-25,14.004585901370113,14.084663086019525,13.123738567280466,13.150430679321289,2284900,0.0,0
2011-10-26,13.08814985771322,13.6397916927179,12.910201015538647,13.23940658569336,856900,0.0,0
2011-10-27,13.328383144435005,14.146948824305818,13.319486337011433,13.719871520996094,1130900,0.0,0
2011-10-28,13.586405925078624,13.63979014741941,13.132635792547378,13.274994850158691,1000700,0.0,0
2011-10-31,13.079251447323937,13.577509025134061,12.865712849059726,12.927994728088379,1162200,0.0,0
2011-11-01,12.687765447646049,13.266099428613888,12.554303172288586,13.052560806274414,1174900,0.0,0
2011-11-02,13.168226094965673,13.791047421725297,13.008071724346047,13.408456802368164,1289200,0.0,0
2011-11-03,13.719871108226412,13.791050656636557,12.901305452982585,13.34617805480957,2279900,0.0,0
2011-11-04,13.14153706526219,13.399563140380755,13.097049635374061,13.34617805480957,611700,0.0,0
2011-11-07,13.239405646120762,13.328379636630247,13.043661509356774,13.15932846069336,1102000,0.0,0
2011-11-08,13.1949165838906,13.817737834026156,13.168224474913506,13.426250457763672,708800,0.0,0
2011-11-09,13.230508128514337,13.479636492439534,13.168226249664778,13.257200241088867,1301400,0.0,0
2011-11-10,13.266094829060018,14.066865657984383,13.212710616247785,13.968993186950684,801700,0.0,0
2011-11-11,14.129148606361834,14.235917888703893,13.45294230300196,13.568609237670898,476900,0.0,0
2011-11-14,13.444048077608109,13.782151315471697,13.274996882939838,13.372868537902832,325900,0.0,0
2011-11-15,13.29279125367069,13.986793033892463,13.168227484292709,13.782151222229004,569400,0.0,0
2011-11-16,13.62199693365659,13.764356004270374,13.301688176248582,13.381765365600586,703200,0.0,0
2011-11-17,13.301688377329073,13.897817630931174,13.239406495125781,13.817740440368652,699100,0.0,0
2011-11-18,13.91561278880194,13.96009936216491,13.684278873795718,13.799945831298828,449500,0.0,0
2011-11-21,13.568615084927634,13.657589949485578,13.3283834597375,13.577512741088867,706800,0.0,0
2011-11-22,13.479633746857907,13.737659711927918,13.479633746857907,13.67537784576416,428700,0.0,0
2011-11-23,13.550815547335349,13.737662025824813,13.346174610599089,13.62199592590332,501200,0.0,0
2011-11-25,13.524122908231911,13.791046559738685,13.479635491559634,13.746559143066406,96000,0.0,0
2011-11-28,14.066867556857813,14.235918718285628,13.782148605493823,14.209226608276367,507600,0.0,0
2011-11-29,14.20033221520091,14.582922041582309,13.942306163141659,14.244819641113281,461800,0.0,0
2011-11-30,14.565127607111938,14.894332334119703,14.42276683399171,14.840948104858398,2037200,0.0,0
2011-12-01,14.778664810925816,14.947715136963634,14.182534751863377,14.227022171020508,664000,0.0,0
2011-12-02,14.404975381764771,14.743077813844327,14.369384758885712,14.698591232299805,950600,0.0,0
2011-12-05,14.849845371214771,14.983306789407681,14.538434264061975,14.636306762695312,406600,0.0,0
2011-12-06,14.662995209510916,14.849842516707518,14.50284085964345,14.654097557067871,787800,0.0,0
2011-12-07,14.467254727888822,14.805357100447797,14.013484548389723,14.636306762695312,538800,0.0,0
2011-12-08,14.369378912750532,14.716380556427664,14.191430113388881,14.600712776184082,707700,0.0,0
2011-12-09,14.582920770458914,15.205742981889504,14.520638888726655,15.134563446044922,787200,0.0,0
2011-12-12,15.010002202927193,15.072284095117277,14.378282231311454,14.520641326904297,563300,0.0,0
2011-12-13,14.52953534283752,14.662996749391718,13.951201449733423,14.040175437927246,313700,0.0,0
2011-12-14,13.951203445700626,14.280408182495968,13.702074206650936,14.21812629699707,377900,0.0,0
2011-12-15,14.342693011883595,14.707488398992934,13.968999120823216,14.155845642089844,797700,0.0,0
2011-12-16,14.164741988566314,14.20922941304774,13.639792246444973,13.871126174926758,2164400,0.0,0
2011-12-19,13.888915979592518,14.164737240091586,13.52412074848457,13.639787673950195,778100,0.0,0
2011-12-20,13.84443470582107,14.075767796573004,13.817741740770124,14.0134859085083,513500,0.0,0
2011-12-21,13.960100697282854,14.582922117726856,13.924510926072543,14.413871765136719,776000,0.0,0
2011-12-22,14.511741301601791,14.707486298868465,14.431664111275243,14.636306762695312,1535500,0.0,0
2011-12-23,14.69859022342232,14.983308398695186,14.680794913204219,14.858744621276855,305400,0.0,0
2011-12-27,14.760869582616012,14.983305831061637,14.69858770457986,14.814253807067871,172000,0.0,0
2011-12-28,14.76976933958306,14.81425591678602,14.538435404608565,14.582921981811523,599000,0.0,0
2011-12-29,14.556227578074479,14.876534598442595,14.440559786981563,14.805355072021484,537300,0.0,0
2011-12-30,14.787562738611772,15.161255708816515,14.787562738611772,15.152358055114746,402100,0.0,0
2012-01-03,15.357000593961242,15.44597544316531,14.912128044994997,14.9655122756958,1442200,0.0,0
2012-01-04,14.903228842626943,15.214639933973215,14.876535881521633,15.152358055114746,1958500,0.0,0
2012-01-05,15.06338427176814,15.748488381375605,15.018896000138671,15.419281959533691,1579900,0.0,0
2012-01-06,15.454867303078968,16.015405757902016,15.19684050683822,15.703994750976562,642200,0.0,0
2012-01-09,15.739585880568617,15.953124427475869,15.36589299921755,15.819663047790527,654800,0.0,0
2012-01-10,16.015407820129198,16.113280299864943,15.766278643098975,16.033203125,691900,0.0,0
2012-01-11,15.926439125394309,16.033209298677914,15.79297768158055,15.997618675231934,3590700,0.0,0
2012-01-12,16.300130675404706,16.32682364051495,15.997617192371957,16.273439407348633,1250400,0.0,0
2012-01-13,16.1755641134314,16.326820828900104,15.855255375484992,16.211153030395508,564300,0.0,0
2012-01-17,16.28232658133094,16.353506086170782,15.846351902055218,15.94422435760498,496100,0.0,0
2012-01-18,15.917534000998177,16.015406472498356,15.641713586924585,15.846354484558105,1438200,0.0,0
2012-01-19,15.855254278894055,16.16666534179796,15.810767711502253,16.10438346862793,596100,0.0,0
2012-01-20,16.122184195053887,16.122184195053887,15.810773027446412,15.91754150390625,1201900,0.0,0
2012-01-23,15.890842563426276,16.050996897870093,15.659508713346709,15.819663047790527,1738000,0.0,0
2012-01-24,15.757385036048769,15.890848159790039,15.588334687536957,15.890848159790039,318800,0.0,0
2012-01-25,15.881947947526271,15.926434516906738,15.623921093368804,15.926434516906738,975400,0.0,0
2012-01-26,15.917538896780709,15.997616089536951,15.748488553898913,15.935334205627441,667400,0.0,0
2012-01-27,15.899743891671775,16.042102955862408,15.837460316166203,15.97092342376709,424900,0.0,0
2012-01-30,15.792970837138661,16.32681807808646,15.784073185133279,16.300125122070312,705000,0.0,0
2012-01-31,16.335716418155314,16.602639201345255,16.335716418155314,16.52256202697754,703300,0.0,0
