Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.731,0.45,0.44,0.45,0.26,21.0,0.731,4712450000.0,4681000000.0,4731000000.0,16.0,3707000000.0,0.271,0.45,0.45,0.42,0.42,0.42,1.0,17.0,0.0,
+1Q,1,2022-09-30,0.857,0.52,0.49,0.56,0.28,21.0,0.857,4983630000.0,4835000000.0,5119000000.0,16.0,,,0.52,0.52,0.48,0.48,0.48,1.0,19.0,0.0,
0Y,1,2022-12-31,0.759,1.9,1.81,2.02,1.08,22.0,0.759,19145200000.0,18628000000.0,19610700000.0,20.0,15295000000.0,0.252,1.9,1.9,1.78,1.77,1.77,1.0,20.0,0.0,
+1Y,1,2023-12-31,0.405,2.67,2.25,3.17,1.9,24.0,0.405,22124300000.0,21198000000.0,23741300000.0,20.0,19145200000.0,0.156,2.67,2.67,2.39,2.36,2.36,1.0,21.0,0.0,
+5Y,1,,0.6075,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.02333,,,,,,,,,,,,,,,,,,,,,
