Date,Firm,To Grade,From Grade,Action
2021-08-11,Baird,Outperform,Neutral,up
2021-08-12,Telsey Advisory Group,Outperform,,init
2021-08-18,UBS,Buy,,main
2021-08-19,Credit Suisse,Neutral,,main
2021-08-20,Morgan Stanley,Overweight,,main
2021-09-21,Argus Research,Buy,Hold,up
2021-09-27,Atlantic Equities,Overweight,Neutral,up
2021-11-11,Telsey Advisory Group,Outperform,,main
2021-11-18,Telsey Advisory Group,Outperform,,main
2021-11-18,Credit Suisse,Neutral,,main
2021-11-18,Wells Fargo,Overweight,,main
2021-11-18,Deutsche Bank,Buy,,main
2021-11-19,Citigroup,Buy,,main
2021-11-19,Morgan Stanley,Overweight,,main
2021-12-14,Goldman Sachs,Buy,,init
2022-01-20,Barclays,Equal-Weight,,main
2022-02-03,Credit Suisse,Neutral,,main
2022-02-24,Telsey Advisory Group,Outperform,,main
2022-02-24,JP Morgan,Overweight,,main
2022-02-24,Deutsche Bank,Buy,,main
2022-02-25,Morgan Stanley,Overweight,,main
2022-02-25,B. Riley Securities,Buy,,main
2022-02-25,Credit Suisse,Neutral,,main
2022-04-05,Wells Fargo,Overweight,,main
