Date,Firm,To Grade,From Grade,Action
2012-02-10,Citigroup,Buy,,main
2012-02-22,Brean Capital,Buy,,main
2012-04-05,Bank oferica,Buy,,main
2012-05-14,Citigroup,Buy,,main
2012-05-18,Citigroup,Buy,,main
2012-05-31,UBS,Buy,,main
2012-06-04,BMO Capital,Outperform,,main
2012-08-22,Deutsche Bank,Hold,,main
2012-08-22,Jefferies,Hold,,main
2012-08-22,Barclays,Equal-Weight,,main
2012-08-22,Goldman Sachs,Neutral,,main
2012-08-22,PiperJaffray,Overweight,,main
2012-08-22,Citigroup,Buy,,main
2012-09-20,UBS,Buy,,main
2012-11-20,Stifel Nicolaus,Hold,,init
2012-11-21,Deutsche Bank,Hold,,main
2012-11-21,Credit Suisse,Neutral,,main
2012-11-23,Deutsche Bank,Hold,,main
2013-01-03,Mizuho,Buy,Neutral,up
2013-01-04,Deutsche Bank,Hold,,main
2013-01-17,Credit Suisse,Outperform,Neutral,up
2013-01-25,Wunderlich,Hold,Buy,down
2013-02-14,Lazard,Neutral,Buy,down
2013-02-19,PiperJaffray,Overweight,,main
2013-02-20,Barclays,Equal-Weight,,main
2013-02-20,Jefferies,Hold,,main
2013-02-20,BMO Capital,Outperform,,main
2013-04-12,Deutsche Bank,Hold,,main
2013-05-16,Credit Suisse,Outperform,Neutral,up
2013-05-22,Jefferies,Hold,,main
2013-05-22,Wunderlich,Hold,,main
2013-05-31,Wedbush,Neutral,,init
2013-08-16,Credit Suisse,Neutral,,main
2013-08-21,Jefferies,Hold,,main
2013-08-22,Deutsche Bank,Hold,,main
2013-10-23,Deutsche Bank,Buy,Hold,up
2013-11-20,Argus,Hold,Buy,down
2013-11-20,JP Morgan,Neutral,,main
2013-11-20,PiperJaffray,Overweight,,main
2013-11-20,Jefferies,Hold,,main
2013-11-21,Citigroup,Buy,,main
2013-12-17,Goldman Sachs,Buy,Neutral,up
2014-01-06,JP Morgan,Overweight,Neutral,up
2014-01-08,BTIG Research,Neutral,,init
2014-03-27,Citigroup,Buy,,main
2014-03-31,Bank of America,Buy,,main
2014-04-07,Citigroup,Buy,,main
2014-04-14,Bank of America,Buy,,main
2014-04-15,JP Morgan,Neutral,Overweight,down
2014-05-19,Credit Suisse,Neutral,,main
2014-05-21,Deutsche Bank,Buy,,main
2014-05-21,Citigroup,Buy,,main
2014-06-16,JP Morgan,Overweight,Neutral,up
2014-06-16,William Blair,Outperform,Market Perform,up
2014-06-17,Deutsche Bank,Buy,,main
2014-06-17,BTIG Research,Buy,Neutral,up
2014-06-17,Credit Suisse,Outperform,Neutral,up
2014-06-17,Morgan Stanley,Overweight,Equal-weight,up
2014-06-17,RBC Capital,Outperform,Sector Perform,up
2014-06-18,Barclays,Overweight,Equal-Weight,up
2014-06-20,Jefferies,Buy,Hold,up
2014-08-18,Citigroup,Buy,,main
2014-08-20,Citigroup,Buy,,main
2014-09-11,Sterne Agee,Neutral,,init
2014-09-30,Needham,Buy,,init
2014-11-13,JP Morgan,Overweight,,main
2014-11-19,Jefferies,Buy,,main
2014-11-19,Wedbush,Neutral,,main
2014-12-05,Bank of America,Buy,,main
2015-02-18,Jefferies,Buy,,main
2015-03-16,BMO Capital,Outperform,,main
2015-07-16,BTIG Research,Buy,Neutral,up
2015-09-02,Cowen & Co.,Outperform,,main
2015-09-04,Jefferies,Hold,,main
2015-10-08,Evercore ISI Group,Buy,Hold,up
2015-11-23,Credit Suisse,Outperform,,main
2016-03-02,Morgan Stanley,Overweight,,main
2016-03-02,JP Morgan,Overweight,,main
2016-03-17,Nomura,Buy,,init
2016-04-25,SunTrust Robinson Humphrey,Buy,,init
2016-06-01,BTIG Research,Neutral,Buy,down
2016-06-02,Deutsche Bank,Buy,,main
2016-06-09,Guggenheim,Neutral,,init
2016-06-13,SunTrust Robinson Humphrey,Buy,,main
2016-08-23,Citigroup,Buy,,init
2016-08-26,UBS,Buy,,main
2016-08-26,Jefferies,Buy,,main
2016-11-23,Barclays,Overweight,,main
2016-11-23,BMO Capital,Outperform,,main
2016-11-23,Oppenheimer,Outperform,,main
2016-11-23,Jefferies,Buy,,main
2017-01-03,JP Morgan,Neutral,Overweight,down
2017-01-03,Morgan Stanley,Equal-Weight,Overweight,down
2017-05-16,Goldman Sachs,Neutral,,init
2017-07-10,Morgan Stanley,Equal-Weight,,main
2017-08-23,Jefferies,Buy,,main
2017-08-23,Barclays,Overweight,,main
2017-10-09,Leerink Swann,Market Perform,,main
2017-10-09,Wells Fargo,Market Perform,Outperform,down
2017-10-10,BMO Capital,Outperform,,main
2017-12-12,Argus,Buy,Hold,up
2018-01-02,Bank of America,Buy,Neutral,up
2018-01-03,Evercore ISI Group,Outperform,,init
2018-02-05,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-02-22,Citigroup,Buy,Buy,main
2018-03-29,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-05-25,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-05-31,Raymond James,Outperform,,init
2018-06-27,Bernstein,Market Perform,,init
2018-08-13,Needham,Strong Buy,Buy,up
2018-08-22,Bank of America,Buy,Buy,main
2018-08-22,BMO Capital,Outperform,Outperform,main
2018-08-22,Wells Fargo,Market Perform,Market Perform,main
2018-08-22,Stifel Nicolaus,Hold,Hold,main
2018-08-22,Morgan Stanley,Equal-Weight,Equal-Weight,main
2018-08-24,Citigroup,Buy,Buy,main
2018-08-27,Argus,Buy,Buy,main
2018-10-08,Argus,Buy,Buy,main
2018-10-16,Barclays,Overweight,,init
2018-11-21,Raymond James,Outperform,Outperform,main
2018-11-28,UBS,Buy,,init
2018-12-17,Credit Suisse,Outperform,,init
2018-12-19,JP Morgan,Overweight,Neutral,up
2019-01-02,Morgan Stanley,Equal-Weight,Equal-Weight,main
2019-01-02,Citigroup,Neutral,Buy,down
2019-01-03,Deutsche Bank,Buy,,init
2019-01-08,Barclays,Overweight,Overweight,main
2019-01-15,BTIG Research,Buy,Neutral,up
2019-02-25,Citigroup,Neutral,Neutral,main
2019-04-04,Wells Fargo,Market Perform,Market Perform,main
2019-06-05,Wells Fargo,Outperform,Market Perform,up
2019-08-14,Morgan Stanley,Equal-Weight,,main
2019-08-19,Deutsche Bank,Buy,,main
2019-08-21,Raymond James,Outperform,,main
2019-08-21,UBS,Buy,,main
2019-08-21,Morgan Stanley,Equal-Weight,,main
2019-08-21,Wells Fargo,Outperform,,main
2019-08-21,BMO Capital,Outperform,,reit
2019-08-21,Deutsche Bank,Buy,,main
2019-08-21,Barclays,Overweight,,main
2019-08-21,Stifel Nicolaus,Hold,,main
2019-11-20,Raymond James,Outperform,,main
2019-11-20,Oppenheimer,Outperform,,main
2019-11-20,RBC Capital,Outperform,,main
2019-11-20,Deutsche Bank,Buy,,main
2019-12-17,Morgan Stanley,Equal-Weight,,main
2019-12-20,JP Morgan,Overweight,,main
2020-01-02,Guggenheim Securities,Buy,Neutral,up
2020-01-08,SunTrust Robinson Humphrey,Buy,,init
2020-01-16,UBS,Buy,,main
2020-01-22,Piper Sandler,Overweight,,main
2020-02-13,Goldman Sachs,Sell,,init
2020-02-18,CFRA,Buy,,main
2020-02-19,BTIG Research,Buy,,main
2020-02-19,Raymond James,Outperform,,main
2020-03-05,Citigroup,Buy,,init
2020-03-06,Credit Suisse,Outperform,,main
2020-03-25,DZ Bank,Buy,Hold,up
2020-03-27,Morgan Stanley,Equal-Weight,,main
2020-03-27,Citigroup,Buy,,main
2020-03-30,BTIG,Buy,,main
2020-03-30,Needham,Buy,Strong Buy,down
2020-04-09,JP Morgan,Overweight,,main
2020-05-14,DZ Bank,Hold,Buy,down
2020-05-21,CFRA,Strong Buy,Buy,up
2020-05-22,Piper Sandler,Overweight,,main
2020-05-22,UBS,Buy,,main
2020-05-22,Oppenheimer,Outperform,,main
2020-05-22,Jefferies,Buy,,main
2020-05-22,Deutsche Bank,Buy,,main
2020-05-22,Raymond James,Outperform,,main
2020-05-22,Morgan Stanley,Equal-Weight,,main
2020-08-25,Needham,Buy,,main
2020-08-26,Raymond James,Outperform,,main
2020-08-26,BTIG,Buy,,main
2020-08-26,Citigroup,Buy,,main
2020-08-26,Morgan Stanley,Equal-Weight,,main
2020-08-26,SVB Leerink,Market Perform,,main
2020-08-26,Credit Suisse,Outperform,,main
2020-09-11,Wolfe Research,Peer Perform,,init
2020-09-24,Truist Securities,Buy,,main
2020-10-08,Stifel,Buy,Hold,up
2020-10-15,Jefferies,Buy,,main
2020-11-18,Wells Fargo,Overweight,,main
2020-11-25,Credit Suisse,Outperform,,main
2020-11-25,UBS,Buy,,main
2020-11-25,Morgan Stanley,Equal-Weight,,main
2020-11-25,Raymond James,Outperform,,main
2020-11-25,SVB Leerink,Market Perform,,main
2020-12-15,Morgan Stanley,Overweight,Equal-Weight,up
2021-02-24,Raymond James,Outperform,,main
2021-02-24,SVB Leerink,Market Perform,,main
2021-02-24,Stifel,Buy,,main
2021-02-24,Credit Suisse,Outperform,,main
2021-04-15,Atlantic Equities,Overweight,,init
2021-05-25,Barclays,Equal-Weight,,init
2021-05-28,Citigroup,Buy,,main
2021-05-28,Deutsche Bank,Buy,,main
2021-05-28,Oppenheimer,Outperform,,main
2021-05-28,SVB Leerink,Market Perform,,main
2021-05-28,Raymond James,Outperform,,main
2021-06-03,Argus Research,Buy,,main
2021-08-25,Credit Suisse,Outperform,,main
2021-08-25,Wells Fargo,Overweight,,main
2021-08-25,Raymond James,Outperform,,main
2021-08-25,Morgan Stanley,Overweight,,main
2021-08-25,UBS,Buy,,main
2021-08-25,Citigroup,Buy,,main
2021-08-25,Truist Securities,Buy,,main
2021-08-25,Stifel,Buy,,main
2021-08-27,Argus Research,Buy,,main
2021-10-18,Wells Fargo,Overweight,,main
2021-11-23,Needham,Buy,,main
2021-11-24,Citigroup,Buy,,main
2021-11-24,Morgan Stanley,Overweight,,main
2021-11-24,Oppenheimer,Outperform,,main
2021-11-24,Wells Fargo,Overweight,,main
2021-12-10,RBC Capital,Outperform,,init
2021-12-16,Wells Fargo,Equal-Weight,Overweight,down
2021-12-16,Needham,Buy,,main
2021-12-17,JP Morgan,Neutral,Overweight,down
2021-12-17,BTIG,Buy,,main
2021-12-17,Oppenheimer,Outperform,,main
2021-12-20,Credit Suisse,Outperform,,main
2021-12-21,Truist Securities,Buy,,main
2022-01-04,Piper Sandler,Neutral,Overweight,down
2022-01-07,Morgan Stanley,Equal-Weight,Overweight,down
2022-01-10,BTIG,Neutral,Buy,down
2022-01-18,Goldman Sachs,Neutral,,main
2022-01-19,Citigroup,Buy,,main
2022-01-21,SVB Leerink,Market Perform,,main
2022-01-25,Needham,Buy,,main
2022-02-16,Piper Sandler,Neutral,,main
2022-02-18,Raymond James,Outperform,,main
2022-02-23,Credit Suisse,Outperform,,main
2022-02-23,Needham,Buy,,main
