Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.122,2.39,2.37,2.42,2.13,16.0,0.122,3500210000.0,3490000000.0,3511980000.0,12.0,3271070000.0,0.07,2.39,2.4,2.43,2.45,2.44,0.0,3.0,1.0,
+1Q,1,2022-09-30,0.152,2.5,2.42,2.62,2.17,16.0,0.152,3629520000.0,3524200000.0,3695790000.0,12.0,,,2.5,2.5,2.49,2.49,2.49,1.0,7.0,0.0,
0Y,1,2022-12-31,0.125,10.16,10.06,10.24,9.03,18.0,0.125,14632300000.0,14531000000.0,14914500000.0,17.0,13874000000.0,0.055,10.16,10.16,10.16,10.18,10.14,1.0,9.0,0.0,
+1Y,1,2023-12-31,0.144,11.62,11.0,12.21,10.16,18.0,0.144,16086200000.0,15590000000.0,16428900000.0,17.0,14632300000.0,0.099,11.62,11.62,11.64,11.67,11.51,0.0,6.0,1.0,
+5Y,1,,0.1515,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.19326,,,,,,,,,,,,,,,,,,,,,
