Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-06-25,14.603177522011428,14.742256464253469,13.073321094499285,13.751326560974121,44833800,0.0,0.0
1999-06-28,13.612245540671468,13.83824600197823,12.534391860942202,13.786091804504395,9166200,0.0,0.0
1999-06-29,13.612243076423546,18.740737171850828,13.325395042246038,16.06348991394043,14730000,0.0,0.0
1999-06-30,16.932731217138926,22.13076432769127,16.5502649641441,20.72260093688965,16852800,0.0,0.0
1999-07-01,21.956915103607443,22.530611222704074,19.749055342709262,20.30536460876465,9501000,0.0,0.0
1999-07-02,20.49660093455936,20.99206584264667,18.775512306466588,19.85336685180664,3912600,0.0,0.0
1999-07-06,20.027211835307458,21.452758838893576,19.053665754455704,19.4013614654541,3632400,0.0,0.0
1999-07-07,19.27966740045565,19.888130852577618,17.801963169326843,18.784202575683594,4234800,0.0,0.0
1999-07-08,19.123211655031515,19.19274954156575,17.801969528198242,17.801969528198242,2370000,0.0,0.0
1999-07-09,18.358275160277632,18.497354063480675,16.96749567796475,18.462583541870117,2935200,0.0,0.0
1999-07-12,18.636436899570665,18.775515855879537,17.749815317487467,17.801969528198242,1416000,0.0,0.0
1999-07-13,17.48903776805471,18.488660829805657,16.967495854661042,17.384729385375977,1843800,0.0,0.0
1999-07-14,17.723731028042074,19.053662862095845,17.454269837419346,18.366968154907227,3486000,0.0,0.0
1999-07-15,18.46258745735258,20.861680742771277,18.358279053638725,20.792142868041992,5128200,0.0,0.0
1999-07-16,21.504912253979803,21.974300014292343,19.62736121272965,19.87074851989746,5008800,0.0,0.0
1999-07-19,20.61828924670699,20.722597629377074,18.740738358645466,18.775508880615234,2044800,0.0,0.0
1999-07-20,18.44520275172608,19.992441864691184,17.71504396661096,19.192745208740234,3841800,0.0,0.0
1999-07-21,20.09674957165572,21.887379129085126,19.749057046190252,19.992441177368164,12091200,0.0,0.0
1999-07-22,20.696523591889257,21.36583793508165,18.87982005302352,20.65306282043457,7816800,0.0,0.0
1999-07-23,21.139831789411605,21.27891069819198,19.888131160106195,20.287981033325195,3629400,0.0,0.0
1999-07-26,20.157598079729098,20.58352510282139,19.331824316499272,20.061983108520508,4404000,0.0,0.0
1999-07-27,20.6530608333037,20.826907085635558,20.166289416830885,20.322751998901367,2255400,0.0,0.0
1999-07-28,20.18367429464187,20.201057965943274,19.6795159945055,19.992441177368164,2297400,0.0,0.0
1999-07-29,19.192747855732474,20.513986683271696,19.05366891163988,20.16629409790039,1638000,0.0,0.0
1999-07-30,20.427065411928808,22.94785101542158,20.305370140444495,22.59146499633789,9073800,0.0,0.0
1999-08-02,22.25245382270754,23.990925633630088,21.69614144258721,22.426300048828125,6874200,0.0,0.0
1999-08-03,22.86092119079495,23.43461733856063,21.296295333252193,21.609220504760742,6499800,0.0,0.0
1999-08-04,21.38321716035883,21.696142289534812,20.58352066909988,21.67875862121582,4508400,0.0,0.0
1999-08-05,21.3745328056206,22.391539907045566,20.30537149386615,21.92650032043457,5100000,0.0,0.0
1999-08-06,21.76568953904372,22.774006401465318,21.33107217759742,22.252464294433594,3399000,0.0,0.0
1999-08-09,22.530617360595734,23.599778601086967,22.37415474003604,22.59146499633789,2832600,0.0,0.0
1999-08-10,22.634923505092743,23.799699613629702,22.391536169764485,23.773622512817383,3091800,0.0,0.0
1999-08-11,24.060470355883584,25.781558990478516,24.0257030106779,25.781558990478516,4552200,0.0,0.0
1999-08-12,25.764179847511247,27.676501949904623,25.729409312952704,27.398344039916992,4590600,0.0,0.0
1999-08-13,28.510967222618333,29.893053692034364,27.67649992032941,29.72789764404297,6362400,0.0,0.0
1999-08-16,29.536659406797245,29.623584130231073,27.815570892188752,28.371883392333984,4176000,0.0,0.0
1999-08-17,28.910814698927926,30.527595135296384,28.102424480743696,30.40155792236328,4975800,0.0,0.0
1999-08-18,30.04081840895569,31.136056580115536,28.763040542602543,28.76304054260254,3699600,0.0,0.0
1999-08-19,28.232809037687822,29.206355274587438,27.954654334247977,28.789121627807617,2773800,0.0,0.0
1999-08-20,29.12812200859701,29.13681543673415,27.95465245587824,28.458810806274414,1428000,0.0,0.0
1999-08-23,28.37187471673351,31.7010489058099,28.302336869193606,31.570663452148438,4897800,0.0,0.0
1999-08-24,31.023051009344364,32.5963702056852,30.162506835914275,30.779666900634766,7678800,0.0,0.0
1999-08-25,31.292512291695058,31.570666895430474,29.832195051415958,30.110349655151367,3115200,0.0,0.0
1999-08-26,30.17121193698525,31.322949735499016,29.840902985502634,29.94521141052246,3348000,0.0,0.0
1999-08-27,30.353738340018676,31.014359135875416,29.48450078581129,30.318967819213867,2197200,0.0,0.0
1999-08-30,30.318976371821005,30.318976371821005,29.01077614171649,29.21504783630371,2007600,0.0,0.0
1999-08-31,29.275895452290435,29.693129131815905,28.180657043536073,28.510969161987305,2745600,0.0,0.0
1999-09-01,28.702191595335123,28.997733101696035,24.9123221250669,25.068784713745117,12541200,0.0,0.0
1999-09-02,23.573696462538457,28.058957293906392,23.573696462538457,27.624340057373047,13288800,0.0,0.0
1999-09-03,28.441420706947625,28.528345428687697,26.294408410799612,26.876794815063477,7052400,0.0,0.0
1999-09-07,26.65080234985943,27.337500536066432,25.885872845600005,26.91157341003418,1929600,0.0,0.0
1999-09-08,26.75511077392933,28.371891347012777,26.22487522382718,26.91157341003418,3897600,0.0,0.0
1999-09-09,27.29403149943912,27.29403149943912,25.8684843630907,26.729028701782227,1240800,0.0,0.0
1999-09-10,27.050646927149458,27.815573094261453,26.442180181421417,26.633413314819336,1700400,0.0,0.0
1999-09-13,26.702947998046874,26.807256388664246,25.016630077479203,25.034013748168945,1663200,0.0,0.0
1999-09-14,25.242631285689164,26.40740728806742,25.016630826993563,25.468631744384766,2368800,0.0,0.0
1999-09-15,26.094485729281132,27.08541560739611,25.329559524475183,25.6555233001709,4597800,0.0,0.0
1999-09-16,25.85110035619878,25.8684840290093,24.80801632277099,25.50340461730957,2417400,0.0,0.0
1999-09-17,25.764176971678978,26.17271717836851,25.27740545839528,25.3817138671875,1386000,0.0,0.0
1999-09-20,25.48602060469122,25.833713155704764,24.894937538136546,25.451250076293945,1418400,0.0,0.0
1999-09-21,25.416479570254474,26.96372192831715,25.207862766166915,26.0075626373291,3106800,0.0,0.0
1999-09-22,25.99017802970884,26.62472192477803,25.31217335777522,26.39002799987793,1777800,0.0,0.0
1999-09-23,26.2857189864552,27.18972413390408,25.31217277772871,25.44255828857422,3078000,0.0,0.0
1999-09-24,25.503407049583558,27.67650005422049,25.173098135242963,27.66780662536621,3400800,0.0,0.0
1999-09-27,27.80688524087784,30.301593701398918,27.80688524087784,28.771738052368164,7338000,0.0,0.0
1999-09-28,28.72826886224271,28.78911648594381,27.024567231007172,27.433107376098633,4234200,0.0,0.0
1999-09-29,27.537418137568103,28.406655882283395,26.390025715169433,26.624719619750977,3924000,0.0,0.0
1999-09-30,26.424803297116686,27.537425488080107,25.242640030740098,25.320871353149414,25374000,0.0,0.0
1999-10-01,25.416479691127147,26.14663850890601,25.034016609561014,25.733753204345703,8881800,0.0,0.0
1999-10-04,25.74678907826217,25.76417274913182,25.31216865736547,25.32955551147461,2006400,0.0,0.0
1999-10-05,26.146633656669366,26.702946094722495,25.512093114468588,25.59032440185547,6773400,0.0,0.0
1999-10-06,25.82502429126231,26.842031264648824,25.816330862888417,26.546489715576172,5298600,0.0,0.0
1999-10-07,27.033263866516517,28.18065646151419,26.668184404471805,27.520038604736328,6293400,0.0,0.0
1999-10-08,27.75472524183418,29.81481594989518,26.98110255841957,29.62358283996582,4926000,0.0,0.0
1999-10-11,30.423286450236223,33.93500518798828,30.423286450236223,33.93500518798828,7929600,0.0,0.0
1999-10-12,33.53514640800035,35.01284749553645,30.17989435516408,30.944820404052734,11836800,0.0,0.0
1999-10-13,31.031753690275426,32.266071004582145,29.762669026206982,30.458057403564453,8487000,0.0,0.0
1999-10-14,31.01436023775491,31.5706694909618,29.675734929699843,30.701435089111328,4494000,0.0,0.0
1999-10-15,29.42366668277507,30.614520035335236,29.275894304907734,30.127748489379883,3349200,0.0,0.0
1999-10-18,30.31897943835423,31.935759935170395,29.258511571415134,31.814067840576172,7405800,0.0,0.0
1999-10-19,32.82238043136672,33.53515566680607,32.26607100280743,32.813690185546875,5288400,0.0,0.0
1999-10-20,33.65685013520891,34.63039647882635,32.26607328231594,34.42177963256836,7446000,0.0,0.0
1999-10-21,33.02230441749021,36.92517627218495,32.96145678534024,35.98640060424805,7382400,0.0,0.0
1999-10-22,33.65684054855072,36.507937696396795,33.5003779584233,36.403629302978516,12225000,0.0,0.0
1999-10-25,36.57747938687548,36.85563725388677,35.230163558831606,35.847320556640625,3238200,0.0,0.0
1999-10-26,36.16024501282166,36.438402874011544,34.64777318184597,35.082393646240234,2779800,0.0,0.0
1999-10-27,35.1171663685947,35.1867074361602,34.07408218751525,34.760780334472656,2317200,0.0,0.0
1999-10-28,35.23885635856139,37.272870206516664,35.18670215733177,36.85563659667969,4138200,0.0,0.0
1999-10-29,37.38588175813218,38.80273910833865,37.37719151042085,38.333351135253906,3544800,0.0,0.0
1999-11-01,38.52456649631927,38.52456649631927,37.177247667827935,37.351097106933594,2276400,0.0,0.0
1999-11-02,37.81179178219699,38.22902534669019,36.29932011090911,36.89039993286133,2169600,0.0,0.0
1999-11-03,37.481481309252324,39.32426174460403,36.925168853023415,38.90702819824219,3111000,0.0,0.0
1999-11-04,39.62849996596339,39.63719339401572,38.38549254999417,38.681034088134766,2762400,0.0,0.0
1999-11-05,38.92442099358742,38.941807850921506,37.20333221135781,37.98564529418945,2499000,0.0,0.0
1999-11-08,37.63793732380206,40.49772402956674,37.25547118419258,40.17610549926758,3085200,0.0,0.0
1999-11-09,40.41950648299215,40.41950648299215,36.994712829589844,36.994712829589844,6710400,0.0,0.0
1999-11-10,38.21164747684759,38.907035795490394,36.50794243544675,37.133792877197266,2683200,0.0,0.0
1999-11-11,37.02947550974124,37.02947550974124,35.46484978397753,36.39493179321289,3987000,0.0,0.0
1999-11-12,37.30763796277435,40.489044272823435,36.76871227187877,39.915348052978516,7708200,0.0,0.0
1999-11-15,41.01058718454735,42.21013385218121,38.85488119074907,39.4285774230957,3587400,0.0,0.0
1999-11-16,42.14059469144638,45.878313516000325,42.00151576009764,45.68708038330078,10995000,0.0,0.0
1999-11-17,46.026086131051585,46.52155108090427,42.4187525403424,42.662139892578125,5512200,0.0,0.0
1999-11-18,43.35752156274364,43.374908417310664,41.46258679142704,42.24489974975586,5038800,0.0,0.0
1999-11-19,42.69691351409995,43.9833818811594,42.227525632898185,43.1141471862793,2962800,0.0,0.0
1999-11-22,43.30536665892923,43.30536665892923,41.584278178688,42.14059066772461,2958600,0.0,0.0
1999-11-23,42.21012787231421,42.41874465452209,40.33257683244331,40.88888931274414,3695400,0.0,0.0
1999-11-24,41.16704739560695,41.93197672192936,40.749813796383776,41.41043472290039,2814600,0.0,0.0
1999-11-26,42.279676017088704,42.644755447218714,41.8798260563425,42.57521438598633,1636800,0.0,0.0
1999-11-29,42.835978218937846,42.835978218937846,40.88888931274414,40.88888931274414,2170800,0.0,0.0
1999-11-30,42.00150662015478,42.192739711240115,38.25509836612438,38.54194641113281,3525600,0.0,0.0
1999-12-01,38.94179539668651,39.9153381329173,37.846557430997564,37.881324768066406,4201800,0.0,0.0
1999-12-02,38.05517716498959,42.853362914043544,37.89871458621609,41.72335433959961,5068800,0.0,0.0
1999-12-03,43.39229513351393,43.983375015759115,41.82766910706511,42.11451721191406,4175400,0.0,0.0
1999-12-06,42.67951833935161,42.69690519446473,40.05442472447829,40.089195251464844,3227400,0.0,0.0
1999-12-07,42.00151151238096,46.6953891592495,41.93197364535904,46.17384719848633,7047000,0.0,0.0
1999-12-08,46.78231564267175,52.22373591052396,46.64323672014952,48.694637298583984,5152800,0.0,0.0
1999-12-09,50.0680415029602,50.0680415029602,46.034783665190744,49.3031120300293,3730200,0.0,0.0
1999-12-10,50.27664571709441,50.76341715949957,47.98186105780794,49.12925338745117,2514600,0.0,0.0
1999-12-13,48.26002194811525,48.399100885302424,46.31293274369457,47.1300163269043,5274000,0.0,0.0
1999-12-14,47.89493840727064,47.89493840727064,45.75661624588874,45.93046569824219,2296200,0.0,0.0
1999-12-15,45.56538977757469,45.96523654533438,44.05291788961779,44.14853286743164,3242400,0.0,0.0
1999-12-16,44.922159679320025,45.89570601960389,42.975070181992734,44.02684783935547,3304200,0.0,0.0
1999-12-17,44.36583462298123,44.93083732003696,42.14058799139856,42.279666900634766,4557000,0.0,0.0
1999-12-20,43.392288513183594,43.392288513183594,40.523807902336124,41.72335433959961,4915800,0.0,0.0
1999-12-21,41.98412298906925,46.869233184694906,41.16703961722918,46.45199966430664,6819000,0.0,0.0
1999-12-22,46.62585818718771,46.94312853248959,43.80953118259248,44.869998931884766,3649800,0.0,0.0
1999-12-23,45.51322937973122,48.260014910110485,44.81783797844778,44.96995544433594,4618200,0.0,0.0
1999-12-27,45.74793702919545,48.329570504880465,44.36585042100044,48.32087707519531,4115400,0.0,0.0
1999-12-28,48.086168739588224,53.458050930670204,46.669312019695504,47.83409118652344,6704400,0.0,0.0
1999-12-29,46.30423163999078,48.08616769332129,43.34013595786333,46.59107971191406,16303800,0.0,0.0
1999-12-30,48.26001652689519,48.26001652689519,45.61753929985745,46.969200134277344,4065000,0.0,0.0
1999-12-31,46.86923875062008,47.84278162497904,46.591080915169364,47.28647232055664,2059800,0.0,0.0
2000-01-03,48.55556000649785,48.67725207826631,46.312929415435114,47.8427848815918,5626200,0.0,0.0
2000-01-04,46.36507374449222,49.09447522480184,44.64398551775629,45.73922348022461,6387000,0.0,0.0
2000-01-05,44.930853678074214,47.28648664992205,43.67045915920323,45.39154815673828,7562400,0.0,0.0
2000-01-06,45.47845990841205,47.14739421697763,42.853366379977295,43.39229202270508,3063600,0.0,0.0
2000-01-07,42.24490696072039,45.20031303551338,41.72336489947693,45.182926177978516,4957200,0.0,0.0
2000-01-10,47.130007547998865,47.147391218194215,44.165908743426996,45.269840240478516,18047400,0.0,0.0
2000-01-11,45.72185848969567,48.12095214944812,45.02646690094052,45.043853759765625,8139000,0.0,0.0
2000-01-12,45.75661878031839,45.75661878031839,40.749815393417656,42.80121612548828,11376000,0.0,0.0
2000-01-13,44.21805258113729,44.22674600581861,42.557812194278284,43.73128128051758,6484800,0.0,0.0
2000-01-14,46.312933638971195,47.7037134880083,45.89570000258407,47.303863525390625,10500600,0.0,0.0
2000-01-18,46.00000059428968,50.068027857730264,46.00000059428968,49.546485900878906,8448000,0.0,3.0
2000-01-19,50.798191206795835,51.11111640930176,47.408168179648264,49.65079879760742,9051000,0.0,0.0
2000-01-20,50.27665127336756,50.30272837465043,47.929712157909535,48.79025650024414,6099400,0.0,0.0
2000-01-21,49.28571067387087,62.65674144002288,48.60770618841021,62.55895233154297,15106000,0.0,0.0
2000-01-24,62.01134823530149,62.480736068873995,57.917243242474605,58.98640441894531,7957200,0.0,0.0
2000-01-25,59.66439402823061,60.86394041166531,55.90929230617414,59.612239837646484,5003800,0.0,0.0
2000-01-26,60.498878943401834,62.21996774092965,58.9342527638311,59.97733688354492,3699800,0.0,0.0
2000-01-27,60.60317987807752,61.750572268196024,58.88209129289976,59.429710388183594,3553200,0.0,0.0
2000-01-28,57.995484184414195,60.863965866197276,57.76079022863195,58.725643157958984,3815800,0.0,0.0
2000-01-31,57.5782359063763,57.83900690232909,52.18027629015352,56.4569206237793,2956200,0.0,0.0
2000-02-01,56.900232387363694,59.8208675969809,55.98753388435832,57.7868537902832,2484800,0.0,0.0
2000-02-02,58.8299298371238,60.420632727223335,57.160995657347236,57.18707275390625,2109200,0.0,0.0
2000-02-03,58.882080699802174,65.19273771014413,58.62130974896159,64.6451187133789,8828200,0.0,0.0
2000-02-04,65.08843311982996,72.15532629910638,65.08843311982996,70.92970275878906,8400600,0.0,0.0
2000-02-07,76.82313547520279,76.90136677405737,70.40816896912679,72.18141174316406,4766200,0.0,0.0
2000-02-08,71.76419973689664,72.65082139062284,70.72111543839524,70.77326965332031,6035400,0.0,0.0
2000-02-09,71.97279945181198,85.40250659590008,71.55556583180147,77.57937622070312,10104200,0.0,0.0
2000-02-10,78.8571404107183,89.28797908938475,75.36280945336505,86.99319458007812,6848600,0.0,0.0
2000-02-11,90.14852089984056,95.96371330963646,86.36734197867283,90.0702896118164,7086800,0.0,0.0
2000-02-14,92.62585064127106,96.38095269429556,83.7857145581092,85.1417236328125,6503800,0.0,0.0
2000-02-15,86.26304768927996,91.16554253981944,83.55102926132194,88.818603515625,4894000,0.0,0.0
2000-02-16,89.7052228585933,92.62585802143123,86.41950830040064,92.00000762939453,5243800,0.0,0.0
2000-02-17,93.56465087258135,104.82996000774166,93.0431087829906,100.65762329101562,6202600,0.0,0.0
2000-02-18,103.83900595324076,112.54875682927853,96.14626191602177,99.43197631835938,8021600,0.0,0.0
2000-02-22,102.43084483699448,103.21315780672712,92.00000524055919,96.27664947509766,4641600,0.0,0.0
2000-02-23,97.63263967259826,104.2040673428693,92.83445438954321,98.02379608154297,3046000,0.0,0.0
2000-02-24,100.08390888897091,100.9705302809003,93.14740035211155,95.54649353027344,4270800,0.0,0.0
2000-02-25,95.85940624691874,99.69273941294078,95.83332915055124,97.1111068725586,1924400,0.0,0.0
2000-02-28,97.05896548990664,100.13606326739428,95.44218530173517,95.57257080078125,2423800,0.0,0.0
2000-02-29,100.03175619268342,117.13833389403908,97.18935227584231,114.452392578125,8118000,0.0,0.0
2000-03-01,118.07711600553505,123.39684473016604,110.25398552813652,113.0703125,6176800,0.0,0.0
2000-03-02,115.73018655401371,115.990957591765,108.4807517045284,108.5850601196289,3247200,0.0,0.0
2000-03-03,114.32199499878132,115.3650788947556,108.6893419605202,110.33219909667969,4632400,0.0,0.0
2000-03-06,112.54876185322469,118.85290068038341,111.40136947103241,112.9138412475586,3950800,0.0,0.0
2000-03-07,116.56464964478882,117.24265431833793,110.33222206870279,116.27780151367188,4547800,0.0,0.0
2000-03-08,119.95466160242484,119.95466160242484,107.85488704078894,114.58277893066406,4872400,0.0,0.0
2000-03-09,115.33902623169664,116.66895848080732,111.45353789605956,115.15648651123047,4309000,0.0,0.0
2000-03-10,114.73926224257995,125.69164636573531,113.07032751905152,117.84243774414062,4848000,0.0,0.0
2000-03-13,111.8186230607532,116.01703684638315,109.47168367748179,110.0975341796875,4513600,0.0,0.0
2000-03-14,114.89570951668111,114.92178661825095,102.22223815374261,102.4569320678711,3861600,0.0,0.0
2000-03-15,101.17915729443838,105.56011049687798,92.62586770872298,95.85942840576172,8105200,0.0,0.0
2000-03-16,98.04989408340133,102.22223000184394,86.57597030768414,98.88436126708984,6631200,0.0,0.0
2000-03-17,100.13605940547637,109.94104855559594,99.09949472803687,104.28231811523438,3786600,0.0,0.0
2000-03-20,106.0816514964308,106.0816514964308,97.0328970546261,98.07598114013672,2331600,0.0,0.0
2000-03-21,96.09411280442768,108.48073521476775,88.87075615671357,107.22903442382812,5706800,0.0,0.0
2000-03-22,109.73245342415822,115.15649104588468,109.3152197609485,111.08846282958984,3926000,0.0,0.0
2000-03-23,113.01815558539496,114.58278164333767,106.55103454589843,112.653076171875,2597000,0.0,0.0
