Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,-0.005,1.88,1.79,1.95,1.89,14.0,-0.005,1976370000.0,1940800000.0,2007000000.0,13.0,1920200000.0,0.029000001,1.88,1.88,1.89,1.89,2.18,0.0,0.0,0.0,
+1Q,1,2022-07-31,0.025999999,1.95,1.83,2.13,1.9,10.0,0.025999999,1888520000.0,1854700000.0,1948220000.0,10.0,1795300000.0,0.051999997,1.95,1.95,1.94,1.94,2.06,0.0,0.0,0.0,
0Y,1,2022-04-30,-0.062,8.55,8.5,8.61,9.12,16.0,-0.062,7939160000.0,7905900000.0,7972000000.0,17.0,8002700000.0,-0.008,8.55,8.55,8.55,8.55,8.57,0.0,0.0,0.0,
+1Y,1,2023-04-30,0.04,8.89,8.44,9.21,8.55,16.0,0.04,8016890000.0,7855260000.0,8159860000.0,17.0,7939160000.0,0.01,8.89,8.89,8.9,8.89,9.04,0.0,0.0,0.0,
+5Y,1,,0.0161,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.09899,,,,,,,,,,,,,,,,,,,,,
