Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.65800005,0.64,0.53,0.89,1.87,12.0,-0.65800005,1221720000.0,1211000000.0,1228820000.0,10.0,,,0.64,0.99,0.99,0.99,0.95,0.0,0.0,13.0,
+1Q,1,2022-09-30,-0.22799999,1.12,0.95,1.34,1.45,12.0,-0.22799999,1330200000.0,1307310000.0,1358000000.0,10.0,1108000000.0,0.201,1.12,1.09,1.09,1.09,1.08,9.0,9.0,4.0,
0Y,1,2022-12-31,-0.29799998,4.14,4.06,4.25,5.9,16.0,-0.29799998,5203630000.0,5140000000.0,5290000000.0,16.0,4526000000.0,0.15,4.14,4.15,4.16,4.14,4.2,6.0,7.0,6.0,
+1Y,1,2023-12-31,0.254,5.19,4.65,6.01,4.14,16.0,0.254,5999510000.0,5703000000.0,6355000000.0,16.0,5203630000.0,0.153,5.19,5.24,5.24,5.26,5.41,5.0,5.0,8.0,
+5Y,1,,0.0139999995,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.18386999,,,,,,,,,,,,,,,,,,,,,
