Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.0,1.18,1.03,1.25,1.18,11.0,0.0,4163330000.0,3653440000.0,4890000000.0,7.0,3826500000.0,0.088,1.18,1.18,1.19,1.21,1.2,1.0,3.0,2.0,
+1Q,1,2022-09-30,0.091000006,1.56,1.44,1.69,1.43,11.0,0.091000006,4674270000.0,4199360000.0,5130000000.0,7.0,4623000000.0,0.011,1.56,1.56,1.56,1.56,1.58,1.0,3.0,1.0,
0Y,1,2022-12-31,0.053000003,4.99,4.91,5.05,4.74,18.0,0.053000003,17591200000.0,16099800000.0,19319000000.0,13.0,16792000000.0,0.048,4.99,4.99,4.99,4.98,4.97,1.0,2.0,0.0,
+1Y,1,2023-12-31,0.058000002,5.28,5.09,5.36,4.99,19.0,0.058000002,17967800000.0,16105300000.0,20212000000.0,13.0,17591200000.0,0.021,5.28,5.28,5.28,5.26,5.25,1.0,3.0,1.0,
+5Y,1,,0.0621,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.06577,,,,,,,,,,,,,,,,,,,,,
