Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.16,1.52,1.52,1.52,1.31,1.0,0.16,348770000.0,348770000.0,348770000.0,1.0,,,1.52,1.52,1.49,1.49,1.49,0.0,0.0,1.0,
+1Q,1,2022-09-30,0.129,1.58,1.58,1.58,1.4,1.0,0.129,357070000.0,357070000.0,357070000.0,1.0,332020000.0,0.075,1.58,1.58,1.59,1.6,1.57,0.0,0.0,1.0,
0Y,1,2022-12-31,0.062,5.86,5.64,6.08,5.52,2.0,0.062,1434330000.0,1418670000.0,1450000000.0,2.0,1327580000.0,0.08,5.86,6.09,6.01,6.03,6.17,0.0,0.0,0.0,
+1Y,1,2023-12-31,0.287,7.54,7.54,7.54,5.86,1.0,0.287,1603000000.0,1603000000.0,1603000000.0,1.0,1434330000.0,0.118,7.54,7.09,7.27,7.27,6.93,0.0,0.0,0.0,
+5Y,1,,0.08,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.15894,,,,,,,,,,,,,,,,,,,,,
