Date,Firm,To Grade,From Grade,Action
2012-05-02,DA Davidson,Neutral,,down
2012-05-02,Deutsche Bank,Hold,,main
2012-07-31,JP Morgan,Neutral,,main
2012-07-31,Sterne Agee,Buy,,main
2012-08-13,JP Morgan,Overweight,Neutral,up
2012-09-04,Goldman Sachs,Neutral,Buy,down
2012-10-09,Deutsche Bank,Hold,,main
2012-10-29,Citigroup,Neutral,Buy,down
2012-10-31,Credit Suisse,Underperform,,main
2012-12-06,Jefferies,Buy,,init
2013-01-10,Citigroup,Neutral,,main
2013-01-11,JP Morgan,Neutral,Overweight,down
2013-01-15,Stephens & Co.,Equal-Weight,Overweight,down
2013-01-15,Credit Suisse,Underperform,,main
2013-01-15,Goldman Sachs,Neutral,,main
2013-01-15,Citigroup,Neutral,,main
2013-01-15,First Analysis,Equal-Weight,Overweight,down
2013-01-23,UBS,Neutral,,init
2013-04-12,Sterne Agee,Neutral,Buy,down
2013-05-01,UBS,Neutral,,main
2013-05-01,Oppenheimer,Perform,Outperform,down
2013-07-08,Barclays,Overweight,Equal-Weight,up
2013-08-06,First Analysis,Overweight,Equal-Weight,up
2013-08-07,Sterne Agee,Buy,Neutral,up
2013-10-30,Deutsche Bank,Hold,,main
2013-12-11,Deutsche Bank,Hold,,main
2014-04-30,Citigroup,Hold,,main
2014-07-16,BMO Capital,Outperform,,init
2014-07-30,Deutsche Bank,Hold,,main
2014-07-31,Citigroup,Neutral,,main
2014-08-04,Jefferies,Buy,,main
2014-08-06,Monness Crespi Hardt,Buy,,init
2014-08-13,JP Morgan,Neutral,,main
2014-10-29,Citigroup,Neutral,,main
2014-11-03,Jefferies,Buy,,main
2014-11-21,Barclays,Equal-Weight,Overweight,down
2015-01-16,Citigroup,Neutral,,main
2015-02-04,BMO Capital,Market Perform,Outperform,down
2015-02-04,Deutsche Bank,Hold,,main
2015-02-23,Monness Crespi Hardt,Neutral,Buy,down
2015-05-06,JP Morgan,Neutral,,main
2015-05-06,Deutsche Bank,Hold,,main
2015-05-06,RBC Capital,Sector Perform,,main
2015-05-06,Credit Suisse,Underperform,,main
2015-05-06,Citigroup,Neutral,,main
2015-05-07,Argus,Hold,Buy,down
2015-05-12,Stephens & Co.,Equal-Weight,,main
2015-06-18,SunTrust Robinson Humphrey,Neutral,,main
2015-06-19,Oppenheimer,Outperform,Perform,up
2015-08-14,JP Morgan,Neutral,,main
2015-09-30,Cowen & Co.,Market Perform,,init
2015-10-28,Oppenheimer,Outperform,,main
2015-12-10,Credit Suisse,Neutral,,init
2015-12-17,Sterne Agee CRT,Buy,,init
2016-02-03,Baird,Neutral,,main
2016-02-03,SunTrust Robinson Humphrey,Neutral,,main
2016-03-21,Oppenheimer,Perform,Outperform,down
2016-04-15,Compass Point,Sell,,init
2016-05-09,Argus,Buy,Hold,up
2016-07-07,Barclays,Equal-Weight,,main
2016-08-03,Barclays,Equal-Weight,,main
2016-08-03,Deutsche Bank,Hold,,main
2016-08-04,Jefferies,Buy,,main
2016-10-04,Monness Crespi Hardt,Buy,Neutral,up
2016-10-07,Cantor Fitzgerald,Hold,,init
2016-10-27,William Blair,Market Perform,Outperform,down
2016-10-28,Baird,Outperform,Neutral,up
2016-11-18,Pacific Crest,Sector Weight,,init
2017-01-06,BMO Capital,Market Perform,,init
2017-03-31,Guggenheim,Neutral,,init
2017-07-17,Guggenheim,Buy,Neutral,up
2017-08-01,BMO Capital,Market Perform,,main
2017-08-02,Credit Suisse,Neutral,,main
2017-08-02,Barclays,Equal-Weight,,main
2017-10-10,Baird,Outperform,,main
2018-01-24,Baird,Outperform,Outperform,main
2018-02-08,Credit Suisse,Neutral,Neutral,main
2018-02-08,BMO Capital,Market Perform,Market Perform,main
2018-02-09,Citigroup,Neutral,Neutral,main
2018-02-09,SunTrust Robinson Humphrey,Buy,Neutral,up
2018-05-02,Credit Suisse,Neutral,Neutral,main
2018-05-02,Citigroup,Neutral,Neutral,main
2018-08-01,Deutsche Bank,Hold,Hold,main
2018-08-02,Citigroup,Neutral,Neutral,main
2018-08-14,JP Morgan,Underweight,Neutral,down
2018-09-19,Argus,Buy,Buy,main
2018-09-24,Baird,Outperform,Outperform,main
2018-11-15,Barclays,Overweight,,init
2018-12-11,Goldman Sachs,Buy,Neutral,up
2019-01-17,Wolfe Research,Outperform,Peer Perform,up
2019-01-18,Edward Jones,Hold,Buy,down
2019-01-18,Oppenheimer,Outperform,Perform,up
2019-01-22,William Blair,Outperform,Market Perform,up
2019-01-24,Cowen & Co.,Outperform,Market Perform,up
2019-01-28,RBC Capital,Outperform,Sector Perform,up
2019-01-29,SunTrust Robinson Humphrey,Hold,Buy,down
2019-02-07,Buckingham,Buy,,init
2019-04-23,Deutsche Bank,Hold,Hold,main
2019-05-31,Susquehanna,Neutral,,init
