Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.195,0.92,0.8,1.05,0.77,6.0,0.195,6181040000.0,5197000000.0,6901630000.0,3.0,3025940000.0,1.043,0.92,0.96,0.97,0.95,0.92,0.0,4.0,3.0,
+1Q,1,2022-09-30,0.148,1.01,0.96,1.03,0.88,6.0,0.148,6493520000.0,6120000000.0,6830940000.0,3.0,,,1.01,1.02,1.01,0.98,0.96,0.0,5.0,3.0,
0Y,1,2022-12-31,0.176,3.94,3.81,4.21,3.35,9.0,0.176,21216600000.0,13855000000.0,26597100000.0,5.0,16540300000.0,0.283,3.94,3.94,3.95,3.9,3.78,1.0,8.0,3.0,
+1Y,1,2023-12-31,0.088999994,4.29,4.08,4.51,3.94,9.0,0.088999994,21951800000.0,14425000000.0,27751300000.0,5.0,21216600000.0,0.035,4.29,4.29,4.26,4.18,4.08,3.0,10.0,1.0,
+5Y,1,,0.1087,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.19676,,,,,,,,,,,,,,,,,,,,,
