Date,Firm,To Grade,From Grade,Action
2012-02-07,ISI Group,Buy,,up
2012-03-16,Deutsche Bank,Hold,,main
2012-03-19,Citigroup,Neutral,,down
2012-03-20,UBS,Buy,,main
2012-04-03,Deutsche Bank,Hold,,main
2012-04-17,JP Morgan,Neutral,,main
2012-04-24,Stifel Nicolaus,Hold,,down
2012-05-03,BGB Securities,Sell,,init
2012-06-21,JP Morgan,Neutral,,main
2012-06-21,Deutsche Bank,Hold,,main
2012-07-11,Topeka,Hold,,main
2012-07-13,BGB Securities,Sell,,main
2012-08-24,Citigroup,Neutral,,main
2012-09-19,Goldman Sachs,Neutral,Buy,down
2012-09-21,Sterne Agee,Neutral,,init
2012-10-16,Barclays,Equal-Weight,,main
2012-11-16,Compass Point,Neutral,,init
2013-01-23,Nomura,Neutral,,main
2013-02-04,UBS,Neutral,Buy,down
2013-02-04,UBS,Neutral,Buy,down
2013-02-08,Compass Point,Neutral,,main
2013-02-11,Citigroup,Sell,Neutral,down
2013-03-04,Bernstein,Outperform,Market Perform,up
2013-03-14,Sterne Agee,Neutral,,main
2013-03-15,Compass Point,Sell,Neutral,down
2013-04-02,Credit Suisse,Neutral,Overweight,down
2013-05-15,ISI Group,Buy,,main
2013-05-15,Barclays,Underweight,Equal-Weight,down
2013-05-20,Keefe Bruyette & Woods,Market Perform,Outperform,down
2013-06-24,Citigroup,Buy,Sell,up
2013-10-16,Compass Point,Neutral,Sell,up
2013-12-13,Keefe Bruyette & Woods,Market Perform,Underperform,up
2013-12-16,Evercore Partners,Equal-weight,Underweight,up
2014-01-07,Citigroup,Neutral,Buy,down
2014-01-09,Nomura,Neutral,,init
2014-01-13,CLSA,Underperform,,down
2014-01-17,Compass Point,Neutral,,main
2014-04-09,Citigroup,Neutral,,main
2014-04-10,Citigroup,Neutral,,main
2014-04-14,UBS,Buy,Neutral,up
2014-04-16,Compass Point,Neutral,,main
2014-05-06,Credit Suisse,Outperform,Neutral,up
2014-07-07,Raymond James,Market Perform,Underperform,up
2014-07-14,Jefferies,Buy,,init
2014-07-28,Citigroup,Neutral,,main
2014-08-14,Deutsche Bank,Buy,,init
2014-09-11,Deutsche Bank,Buy,,main
2014-10-14,Deutsche Bank,Buy,,main
2014-10-16,Compass Point,Neutral,,main
2014-10-28,Citigroup,Neutral,,main
2014-12-12,Deutsche Bank,Buy,,main
2015-01-09,Citigroup,Neutral,,main
2015-01-13,Barclays,Underweight,,main
2015-01-16,Deutsche Bank,Buy,,main
2015-01-20,JP Morgan,Neutral,,main
2015-01-20,Barclays,Underweight,,main
2015-02-13,Deutsche Bank,Buy,,main
2015-02-13,Barclays,Underweight,,main
2015-02-20,Barclays,Underweight,,main
2015-03-06,Deutsche Bank,Buy,,main
2015-03-17,JMP Securities,Market Outperform,Market Perform,up
2015-03-26,Barclays,Overweight,Underweight,up
2015-03-27,RBC Capital,Outperform,,init
2015-04-16,Citigroup,Neutral,,main
2015-04-20,Deutsche Bank,Buy,,main
