Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.19,2.57,2.49,2.61,2.16,8.0,0.19,59020900000.0,58099200000.0,59491000000.0,6.0,,,2.57,2.57,2.62,2.63,2.63,0.0,1.0,0.0,
+1Q,1,2022-09-30,0.079,2.58,2.51,2.63,2.39,8.0,0.079,60818000000.0,60220700000.0,61237000000.0,6.0,58912400000.0,0.032,2.58,2.58,2.65,2.66,2.66,0.0,1.0,0.0,
0Y,1,2022-09-30,0.184,10.96,10.9,11.01,9.26,10.0,0.184,237469000000.0,235668000000.0,238776000000.0,9.0,213989000000.0,0.11,10.96,10.89,10.79,10.79,10.79,0.0,11.0,0.0,
+1Y,1,2023-09-30,0.06,11.62,11.4,11.98,10.96,9.0,0.06,249080000000.0,244077000000.0,251378000000.0,9.0,237469000000.0,0.049000002,11.62,11.59,11.56,11.57,11.57,0.0,3.0,0.0,
+5Y,1,,0.1069,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.08704001,,,,,,,,,,,,,,,,,,,,,
