Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.19,0.5,0.48,0.51,0.42,11.0,0.19,1788540000.0,1754000000.0,1831900000.0,10.0,1506990000.0,0.187,0.5,0.5,0.48,0.48,0.47,0.0,7.0,1.0,
+1Q,1,2022-09-30,0.143,0.48,0.46,0.52,0.42,11.0,0.143,1783640000.0,1717400000.0,1833000000.0,10.0,,,0.48,0.48,0.47,0.47,0.46,0.0,6.0,0.0,
0Y,1,2022-12-31,0.169,1.87,1.81,1.97,1.6,14.0,0.169,6909180000.0,6732000000.0,7050000000.0,13.0,6010900000.0,0.14899999,1.87,1.87,1.81,1.8,1.79,0.0,10.0,1.0,
+1Y,1,2023-12-31,0.086,2.03,1.95,2.19,1.87,16.0,0.086,7487910000.0,7228250000.0,7711000000.0,14.0,6909180000.0,0.084,2.03,2.03,1.97,1.96,1.95,1.0,3.0,0.0,
+5Y,1,,0.0633,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.118590005,,,,,,,,,,,,,,,,,,,,,
