Date,Firm,To Grade,From Grade,Action
2012-03-21,Miller Tabak,Strong Buy,,main
2012-03-22,Sterne Agee,Neutral,,down
2012-03-30,UBS,Buy,,main
2012-04-03,Stifel Nicolaus,Buy,,up
2012-04-10,Citigroup,Neutral,,main
2012-04-10,JP Morgan,Neutral,,main
2012-04-11,Miller Tabak,Strong Buy,,main
2012-04-25,Deutsche Bank,Buy,,up
2012-05-21,Guggenheim,Neutral,,main
2012-07-23,Compass Point,Buy,Neutral,up
2012-08-22,Jefferies,Buy,,main
2012-08-22,UBS,Buy,,main
2012-08-22,Bank of America,Buy,,main
2012-08-22,Goldman Sachs,Buy,,main
2012-08-22,Credit Suisse,Outperform,,main
2012-08-27,Miller Tabak,Strong Buy,,main
2012-09-28,JP Morgan,Neutral,,main
2012-09-28,Citigroup,Neutral,,main
2012-10-01,Keefe Bruyette & Woods,Market Perform,Outperform,down
2012-10-09,Bank of America,Neutral,Buy,down
2012-10-19,UBS,Buy,,main
2012-10-19,Compass Point,Neutral,Buy,down
2012-12-13,Keefe Bruyette & Woods,Outperform,Market Perform,up
2013-01-18,UBS,Buy,,main
2013-01-18,Jefferies,Buy,,main
2013-01-18,Credit Suisse,Outperform,,main
2013-01-22,Compass Point,Neutral,,main
2013-01-29,Wells Fargo,Outperform,Market Perform,up
2013-02-06,Nomura,Neutral,,init
2013-02-11,Stifel Nicolaus,Hold,Buy,down
2013-02-13,Rafferty,Hold,,init
2013-02-13,UBS,Buy,,main
2013-07-10,UBS,Buy,,main
2013-07-10,JP Morgan,Neutral,,main
2013-07-19,Compass Point,Neutral,,main
2013-07-25,Wells Fargo,Market Perform,Outperform,down
2013-08-13,Credit Suisse,Neutral,Outperform,down
2013-09-09,Raymond James,Market Perform,Outperform,down
2013-09-17,Goldman Sachs,Neutral,Buy,down
2013-09-25,Rafferty,Hold,Buy,down
2013-10-07,ISI Group,Buy,,init
2013-11-06,Rafferty,Hold,Buy,down
2013-12-03,Guggenheim,Buy,,main
2013-12-16,Evercore Partners,Overweight,Equal-Weight,up
2014-01-24,Citigroup,Neutral,,main
2014-01-24,Compass Point,Neutral,,main
2014-02-06,Bank of America,Buy,Neutral,up
2014-04-01,Citigroup,Neutral,,main
2014-04-21,Jefferies,Buy,,main
2014-04-22,Oppenheimer,Perform,,init
2014-04-24,Deutsche Bank,Buy,,main
2014-04-25,BMO Capital,Market Perform,Outperform,down
2014-05-14,Nomura,Neutral,,init
2014-06-19,JP Morgan,Neutral,,main
2014-07-08,Citigroup,Neutral,,main
2014-07-18,Jefferies,Buy,,main
2014-07-21,Macquarie,Neutral,,main
2014-07-21,Baird,Outperform,Neutral,up
2014-09-04,JP Morgan,Neutral,,main
2014-10-17,Jefferies,Buy,,main
2014-10-17,Citigroup,Buy,,main
2014-10-17,Macquarie,Neutral,,main
2014-10-20,Keefe Bruyette & Woods,Market Perform,,main
2014-10-23,Goldman Sachs,Buy,Neutral,up
2014-12-09,Guggenheim,Buy,,init
2015-01-05,Barclays,Equal-Weight,,main
2015-01-08,JP Morgan,Neutral,,main
2015-01-22,FBR Capital,Market Perform,Outperform,down
2015-01-22,Jefferies,Buy,,main
2015-01-22,Keefe Bruyette & Woods,Market Perform,,main
2015-01-29,Citigroup,Buy,,main
2015-02-02,Keefe Bruyette & Woods,Outperform,Market Perform,up
2015-02-05,Bank of America,Neutral,Buy,down
2015-02-10,Deutsche Bank,Hold,Buy,down
2015-03-03,UBS,Buy,,init
2015-03-03,Keefe Bruyette & Woods,Market Perform,Outperform,down
2015-04-09,Evercore ISI Group,Buy,,init
2015-05-11,Susquehanna,Positive,,main
2015-05-19,Oppenheimer,Outperform,Market Perform,up
2015-05-20,Baird,Neutral,Outperform,down
2015-06-18,Stephens & Co.,Overweight,,init
2015-06-29,SunTrust Robinson Humphrey,Neutral,,main
2015-08-19,Sterne Agee CRT,Buy,,init
2015-08-26,Bernstein,Outperform,Market Perform,up
2015-10-02,Goldman Sachs,Neutral,Buy,down
2015-10-06,Oppenheimer,Outperform,,main
2015-10-08,Sterne Agee CRT,Buy,,main
2015-10-21,Keefe Bruyette & Woods,Market Perform,,main
2015-10-21,Oppenheimer,Outperform,,main
2015-10-21,Guggenheim,Neutral,Buy,down
2015-11-23,PiperJaffray,Neutral,,init
2016-01-22,Credit Suisse,Underperform,,main
2016-01-22,Macquarie,Outperform,,main
2016-01-22,UBS,Buy,,main
2016-01-22,Barclays,Equal-Weight,,main
2016-01-25,Hilliard Lyons,Neutral,Long-Term Buy,up
2016-01-26,Deutsche Bank,Hold,,main
2016-02-11,Nomura,Neutral,,main
2016-03-08,Stephens & Co.,Overweight,Equal-Weight,up
2016-03-10,Credit Suisse,Underperform,,main
2016-04-01,Evercore ISI Group,Hold,Buy,down
2016-04-05,BMO Capital,Market Perform,Outperform,down
2016-04-06,Sterne Agee CRT,Neutral,Buy,down
2016-04-07,JP Morgan,Neutral,,main
2016-04-22,Hilliard Lyons,Neutral,Buy,down
2016-05-16,Keefe Bruyette & Woods,Outperform,Market Perform,up
2016-05-27,Jefferies,Buy,,main
2016-06-06,Citigroup,Neutral,,main
2016-06-07,Susquehanna,Neutral,Positive,down
2016-07-05,Morgan Stanley,Equal-Weight,Overweight,down
2016-07-06,Oppenheimer,Perform,Outperform,down
2016-08-01,Citigroup,Neutral,,main
2016-09-23,CLSA,Outperform,,main
2016-10-04,Keefe Bruyette & Woods,Market Perform,Outperform,down
2016-10-05,Stephens & Co.,Equal-weight,Overweight,down
2016-10-07,Jefferies,Hold,Buy,down
2016-10-07,Wedbush,Neutral,,init
2016-10-10,Nomura,Reduce,Neutral,down
2016-11-16,Bernstein,Market Perform,Outperform,down
2016-11-16,Baird,Underperform,Neutral,down
2016-11-18,Compass Point,Neutral,Buy,down
2016-11-30,Deutsche Bank,Hold,,main
