Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.074,1.88,1.79,1.93,1.75,15.0,0.074,5354250000.0,5200000000.0,5436000000.0,8.0,,,1.88,1.88,1.9,1.9,1.89,1.0,7.0,1.0,
+1Q,1,2022-09-30,0.093,1.18,1.14,1.23,1.08,15.0,0.093,4901880000.0,4764000000.0,4981000000.0,8.0,,,1.18,1.18,1.19,1.19,1.2,0.0,5.0,1.0,
0Y,1,2022-12-31,0.107,6.83,6.73,6.9,6.17,17.0,0.107,21106900000.0,20871000000.0,21427000000.0,10.0,19820000000.0,0.065,6.83,6.82,6.71,6.71,6.71,2.0,14.0,0.0,
+1Y,1,2023-12-31,0.101,7.52,7.29,7.75,6.83,17.0,0.101,22475600000.0,22020000000.0,22962000000.0,11.0,21106900000.0,0.065,7.52,7.52,7.44,7.42,7.42,2.0,13.0,0.0,
+5Y,1,,0.086,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.1129,,,,,,,,,,,,,,,,,,,,,
