Date,Firm,To Grade,From Grade,Action
2012-02-14,Credit Suisse,Neutral,,down
2012-03-16,Deutsche Bank,Hold,,main
2012-03-20,UBS,Neutral,,main
2012-04-03,Deutsche Bank,Hold,,main
2012-05-02,Deutsche Bank,Hold,,main
2012-06-05,Barclays,Equal-Weight,,main
2012-08-03,Barclays,Equal-Weight,,main
2012-09-11,BGB Securities,Hold,,init
2012-09-27,Raymond James,Outperform,Market Perform,up
2012-10-12,Jefferies,Hold,,main
2012-11-02,Keefe Bruyette & Woods,Market Perform,Underperform,up
2013-01-09,Compass Point,Neutral,,init
2013-01-10,Raymond James,Market Perform,Outperform,down
2013-02-11,Jefferies,Hold,,main
2013-02-11,Compass Point,Neutral,,main
2013-05-15,Barclays,Equal-Weight,,main
2013-06-24,Goldman Sachs,Buy,Neutral,up
2013-08-05,Goldman Sachs,Neutral,Buy,down
2013-10-18,UBS,Buy,Neutral,up
2013-10-29,Macquarie,Outperform,Neutral,up
2014-01-28,S&P Capital IQ,Strong Buy,Hold,up
2014-01-28,JP Morgan,Neutral,,main
2014-02-10,Bank of America,Neutral,,main
2014-04-02,Barclays,Equal-Weight,,main
2014-04-09,Bank of America,Buy,Neutral,up
2014-05-07,UBS,Buy,,main
2014-05-07,Citigroup,Equal-Weight,,main
2014-06-03,Barclays,Equal-Weight,,main
2014-06-03,Credit Suisse,Underperform,,main
2014-06-03,UBS,Buy,,main
2014-06-10,JP Morgan,Neutral,,main
2014-07-08,JP Morgan,Neutral,,main
2014-08-04,Credit Suisse,Underperform,,main
2014-08-25,Raymond James,Outperform,Market Perform,up
2014-09-03,Credit Suisse,Underperform,,main
2014-09-10,Deutsche Bank,Buy,,init
2014-10-02,Credit Suisse,Underperform,,main
2014-10-07,Citigroup,Neutral,,init
2014-10-09,Keefe Bruyette & Woods,Market Perform,,main
2014-11-03,Citigroup,Neutral,,main
2014-11-03,Keefe Bruyette & Woods,Market Perform,,main
2014-11-03,JP Morgan,Neutral,,main
2014-11-12,Evercore ISI Group,Sell,Hold,down
2014-12-02,Barclays,Equal-Weight,,main
2014-12-03,Citigroup,Sell,Neutral,down
2014-12-12,Deutsche Bank,Hold,,main
2015-01-06,Credit Suisse,Underperform,,main
2015-01-07,Jefferies,Hold,,main
2015-01-12,Keefe Bruyette & Woods,Market Perform,,main
2015-01-13,Barclays,Equal-Weight,,main
2015-01-13,Goldman Sachs,Sell,Neutral,down
2015-02-09,UBS,Hold,Buy,down
2015-02-09,Deutsche Bank,Hold,,main
2015-02-09,JP Morgan,Neutral,,main
2015-02-27,Bank of America,Neutral,Buy,down
2015-03-03,Barclays,Equal-Weight,,main
2015-03-06,Deutsche Bank,Hold,,main
2015-03-26,Citigroup,Sell,,main
2015-04-02,Raymond James,Outperform,,main
2015-04-02,Deutsche Bank,Hold,,main
2015-04-10,Barclays,Equal-Weight,,main
2015-05-04,Barclays,Equal-Weight,,main
2015-06-05,JP Morgan,Neutral,,main
2015-07-10,Barclays,Equal-Weight,,main
2015-08-03,UBS,Neutral,,main
2015-08-03,Stifel Nicolaus,Market Perform,,main
2015-08-03,Deutsche Bank,Hold,,main
2015-08-11,Barclays,Equal-Weight,,main
2015-08-26,Barclays,Equal-Weight,,main
2015-09-02,UBS,Neutral,,main
2015-09-04,JP Morgan,Neutral,,main
2015-09-09,Keefe Bruyette & Woods,Market Perform,,main
2015-10-02,UBS,Neutral,,main
2015-10-02,Barclays,Equal-Weight,,main
2015-10-08,Keefe Bruyette & Woods,Market Perform,,main
2015-11-02,Barclays,Equal-Weight,,main
2015-11-02,JP Morgan,Neutral,,main
2015-11-02,Deutsche Bank,Hold,,main
2015-11-23,Deutsche Bank,Hold,,main
2015-12-01,Raymond James,Market Perform,Outperform,down
2015-12-08,Barclays,Underweight,Equal-Weight,down
2015-12-08,RBC Capital,Outperform,,init
2016-01-13,Keefe Bruyette & Woods,Market Perform,,main
2016-01-26,Deutsche Bank,Hold,,main
2016-02-04,Deutsche Bank,Hold,,main
2016-02-08,CLSA,Underperform,Outperform,down
2016-02-09,Deutsche Bank,Hold,,main
2016-03-03,JP Morgan,Neutral,,main
2016-04-05,Deutsche Bank,Hold,,main
2016-04-08,Keefe Bruyette & Woods,Market Perform,,main
2016-05-20,Sterne Agee CRT,Underperform,,init
2016-07-07,Barclays,Underweight,,main
2016-08-09,Barclays,Underweight,,main
2016-08-11,Bank of America,Underperform,Neutral,down
2016-09-02,Barclays,Underweight,,main
2016-09-09,Deutsche Bank,Hold,,main
2016-09-27,Keefe Bruyette & Woods,Market Perform,,main
2016-09-27,Buckingham Research,Buy,Neutral,up
2016-09-27,Deutsche Bank,Hold,,main
2016-09-27,Credit Suisse,Neutral,Underperform,up
2016-09-27,RBC Capital,Sector Perform,Outperform,down
2016-10-04,Wells Fargo,Outperform,Market Perform,up
2016-10-05,Deutsche Bank,Hold,,main
2016-10-11,Jefferies,Hold,,main
2016-10-11,Evercore ISI Group,Buy,Hold,up
2016-12-02,JP Morgan,Overweight,Neutral,up
2016-12-20,Deutsche Bank,Sell,Hold,down
2017-01-04,Goldman Sachs,Buy,Sell,up
2017-01-06,Deutsche Bank,Hold,Sell,up
2017-01-13,Credit Suisse,Outperform,Neutral,up
2017-01-31,Bank of America,Buy,Underperform,up
2017-07-12,Citigroup,Neutral,,init
2017-07-17,Jefferies,Hold,,main
2017-08-07,Deutsche Bank,Hold,,main
2017-09-08,Barclays,Equal-Weight,,init
2017-10-09,Bank of America,Buy,,main
2017-10-16,RBC Capital,Sector Perform,Outperform,down
2017-10-19,Citigroup,Neutral,,main
2017-11-08,Deutsche Bank,Hold,,main
2018-02-07,JP Morgan,Neutral,Overweight,down
2018-02-12,Deutsche Bank,Hold,Hold,main
2018-02-12,Barclays,Equal-Weight,Equal-Weight,main
2018-02-12,Bank of America,Buy,Buy,main
2018-02-12,Wells Fargo,Outperform,Outperform,main
2018-02-13,JP Morgan,Neutral,Neutral,main
2018-02-13,Citigroup,Neutral,Neutral,main
2018-03-06,Deutsche Bank,Buy,Hold,main
2018-03-06,UBS,Neutral,Neutral,main
2018-03-21,JP Morgan,Underweight,Neutral,down
2018-04-06,Deutsche Bank,Buy,Buy,main
2018-04-10,Bernstein,Market Perform,,init
2018-06-26,JP Morgan,Neutral,Underweight,up
2018-07-10,Compass Point,Buy,,init
2018-07-30,Barclays,Equal-Weight,Equal-Weight,main
2018-08-20,Raymond James,Outperform,Market Perform,up
2018-09-05,Rosenblatt,Buy,,init
2018-10-05,Raymond James,Outperform,Outperform,main
2018-10-24,JP Morgan,Neutral,Neutral,main
2018-11-05,Bank of America,Buy,Buy,main
2018-11-06,Citigroup,Neutral,Neutral,main
2019-01-04,Goldman Sachs,Buy,Neutral,up
2019-01-08,UBS,Neutral,Neutral,main
2019-02-25,JP Morgan,Overweight,Neutral,up
2019-02-25,MKM Partners,Overweight,Neutral,up
2019-04-04,Wells Fargo,Outperform,Outperform,main
2019-05-06,UBS,Neutral,,main
2019-05-16,Bank of America,Buy,,main
2019-06-11,Raymond James,Market Perform,Outperform,down
2019-08-05,Barclays,Equal-Weight,,main
2019-09-06,UBS,Neutral,,main
2019-09-13,Bank of America,Underperform,Buy,down
2019-09-17,Oppenheimer,Outperform,,init
2019-11-04,UBS,Neutral,,main
2019-11-20,Goldman Sachs,Neutral,Buy,down
2019-12-16,Credit Suisse,Neutral,,init
2019-12-19,Deutsche Bank,Buy,,main
2020-01-27,Citigroup,Neutral,,main
2020-02-07,CFRA,Buy,,reit
2020-02-10,Citigroup,Neutral,,main
2020-02-10,Compass Point,Neutral,Buy,down
2020-02-28,CFRA,Strong Buy,Buy,up
2020-02-28,B of A Securities,Neutral,Underperform,up
2020-03-18,Deutsche Bank,Buy,,main
2020-03-23,B of A Securities,Neutral,,main
2020-03-31,Deutsche Bank,Buy,,main
2020-04-03,Citigroup,Buy,Neutral,up
2020-04-06,Wells Fargo,Overweight,,main
2020-04-06,Rosenblatt,Neutral,,main
2020-04-09,Deutsche Bank,Buy,,main
2020-04-13,Oppenheimer,Outperform,,main
2020-04-20,Citigroup,Buy,,main
2020-05-04,UBS,Neutral,,main
2020-05-04,Oppenheimer,Outperform,,main
2020-05-04,Deutsche Bank,Buy,,main
2020-05-06,Argus Research,Buy,Hold,up
2020-06-02,JP Morgan,Neutral,Overweight,down
2020-06-23,Goldman Sachs,Sell,Neutral,down
2020-07-07,Piper Sandler,Neutral,Overweight,down
2020-07-09,Deutsche Bank,Buy,,main
2020-07-13,Oppenheimer,Outperform,,main
2020-07-20,Citigroup,Buy,,main
2020-08-03,Deutsche Bank,Buy,,main
2020-08-03,Rosenblatt,Neutral,,main
2020-08-26,Credit Suisse,Neutral,,main
2020-10-06,Wells Fargo,Overweight,,main
2020-10-06,Rosenblatt,Neutral,,main
2020-10-16,Rosenblatt,Buy,Neutral,up
2020-11-02,Rosenblatt,Buy,,main
2020-11-02,UBS,Neutral,,main
2021-01-07,JP Morgan,Underweight,Neutral,down
2021-01-11,Rosenblatt,Buy,,main
2021-02-08,Deutsche Bank,Buy,,main
2021-03-04,Piper Sandler,Overweight,Neutral,up
2021-04-20,Citigroup,Buy,,main
