Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.215,0.79,0.64,0.95,0.65,21.0,0.215,3051890000.0,2957000000.0,3127410000.0,20.0,2890000000.0,0.055999998,0.79,0.81,0.81,0.81,0.81,3.0,4.0,4.0,
+1Q,1,2022-09-30,0.135,1.26,0.98,1.37,1.11,13.0,0.135,3221990000.0,3132000000.0,3293990000.0,10.0,,,1.26,1.25,1.25,1.25,1.25,6.0,6.0,1.0,
0Y,1,2022-06-30,0.003,2.89,2.74,3.06,2.88,23.0,0.003,13953900000.0,13718000000.0,14068400000.0,24.0,12909000000.0,0.081,2.89,2.92,2.92,2.92,2.92,1.0,1.0,9.0,
+1Y,1,2023-06-30,0.266,3.66,3.31,4.05,2.89,23.0,0.266,14981600000.0,14330100000.0,15308800000.0,23.0,13953900000.0,0.074,3.66,3.69,3.67,3.67,3.64,5.0,6.0,7.0,
+5Y,1,,0.0773,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,,,,,,,,,,,,,,,,,,,,,,
