Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.289,4.04,3.27,4.75,5.68,23.0,-0.289,2482830000.0,2381900000.0,2565380000.0,23.0,2775000000.0,-0.105,4.04,4.05,4.23,4.16,4.11,2.0,8.0,2.0,
+1Q,1,2022-09-30,-0.14899999,4.06,3.41,4.73,4.77,24.0,-0.14899999,2436710000.0,2375400000.0,2517640000.0,23.0,2778900000.0,-0.123,4.06,4.03,3.67,3.69,3.67,2.0,16.0,2.0,
0Y,1,2022-12-31,-0.192,15.53,14.49,16.96,19.22,24.0,-0.192,9826210000.0,9138000000.0,10120100000.0,28.0,10981700000.0,-0.105,15.53,15.58,15.45,15.46,15.41,1.0,13.0,5.0,
+1Y,1,2023-12-31,0.035,16.07,12.61,20.4,15.53,27.0,0.035,9332790000.0,8793000000.0,10057200000.0,28.0,9826210000.0,-0.05,16.07,16.15,16.34,16.25,16.24,1.0,14.0,4.0,
+5Y,1,,-0.088,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.16892,,,,,,,,,,,,,,,,,,,,,
