Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,3.7779999,0.25,0.21,0.32,-0.09,6.0,3.7779999,1217020000.0,1021000000.0,1391740000.0,12.0,615820000.0,0.976,0.25,0.15,0.13,0.13,0.12,5.0,6.0,0.0,
+1Q,1,2022-09-30,1.8239999,0.14,0.06,0.19,-0.17,6.0,1.8239999,1114330000.0,1023000000.0,1240900000.0,12.0,,,0.14,0.13,0.12,0.13,0.06,3.0,4.0,1.0,
0Y,1,2022-12-31,37.5,0.73,0.6,0.83,-0.02,6.0,37.5,4558870000.0,4152000000.0,4906000000.0,15.0,2890000000.0,0.577,0.73,0.44,0.4,0.4,0.17,5.0,6.0,0.0,
+1Y,1,2023-12-31,0.137,0.83,0.53,1.05,0.73,9.0,0.137,5136080000.0,4631000000.0,5389770000.0,18.0,4558870000.0,0.127,0.83,0.76,0.75,0.89,0.63,5.0,6.0,0.0,
+5Y,1,,0.284,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.17281,,,,,,,,,,,,,,,,,,,,,
