Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.027,1.16,1.1,1.35,1.13,16.0,0.027,4143790000.0,4096000000.0,4192000000.0,14.0,3875360000.0,0.069,1.16,1.16,1.19,1.19,1.2,0.0,3.0,1.0,
+1Q,1,2022-09-30,0.144,1.19,1.07,1.28,1.04,16.0,0.144,4263700000.0,4110000000.0,4332000000.0,14.0,4035000000.0,0.056999996,1.19,1.2,1.23,1.26,1.26,1.0,5.0,1.0,
0Y,1,2022-12-31,0.074,4.49,4.16,4.8,4.18,17.0,0.074,16698100000.0,16217600000.0,17018300000.0,14.0,15931000000.0,0.048,4.49,4.49,4.61,4.75,4.76,0.0,3.0,2.0,
+1Y,1,2023-12-31,0.18,5.3,4.49,5.6,4.49,17.0,0.18,17725600000.0,17119100000.0,18043000000.0,16.0,16698100000.0,0.062,5.3,5.32,5.52,5.75,5.77,0.0,1.0,2.0,
+5Y,1,,0.077199996,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.11567,,,,,,,,,,,,,,,,,,,,,
