Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.165,2.69,2.47,2.92,3.22,16.0,-0.165,1519450000.0,1404800000.0,1610000000.0,14.0,1483890000.0,0.024,2.69,2.69,3.04,3.23,3.24,2.0,3.0,1.0,
+1Q,1,2022-09-30,0.048,2.82,2.63,3.17,2.69,16.0,0.048,1590370000.0,1519300000.0,1694000000.0,14.0,1526000000.0,0.042,2.82,2.81,3.08,3.15,3.1,1.0,2.0,1.0,
0Y,1,2022-12-31,-0.09,11.18,10.85,11.84,12.29,18.0,-0.09,6225580000.0,6044600000.0,6430000000.0,17.0,6218000000.0,0.001,11.18,11.28,11.97,12.38,12.66,1.0,2.0,2.0,
+1Y,1,2023-12-31,0.16,12.97,12.31,14.2,11.18,18.0,0.16,6809190000.0,6537000000.0,7053660000.0,18.0,6225580000.0,0.094,12.97,12.98,13.79,13.93,14.1,1.0,2.0,2.0,
+5Y,1,,0.053000003,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.16760999,,,,,,,,,,,,,,,,,,,,,
