Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.016,1.93,1.88,2.04,1.9,15.0,0.016,884460000.0,869450000.0,902000000.0,11.0,846000000.0,0.045,1.93,1.94,1.96,1.95,1.96,0.0,2.0,1.0,
+1Q,1,2022-09-30,0.101,1.96,1.89,2.13,1.78,15.0,0.101,887100000.0,868870000.0,909000000.0,11.0,833260000.0,0.065,1.96,1.96,1.98,1.97,1.98,0.0,3.0,1.0,
0Y,1,2022-12-31,0.037,7.84,7.53,8.21,7.56,16.0,0.037,3584250000.0,3509560000.0,3633000000.0,13.0,3420000000.0,0.048,7.84,7.85,7.9,7.85,7.87,0.0,5.0,1.0,
+1Y,1,2023-12-31,0.075,8.43,7.87,8.95,7.84,16.0,0.075,3773490000.0,3621180000.0,3868650000.0,13.0,3584250000.0,0.053000003,8.43,8.43,8.54,8.49,8.44,0.0,5.0,1.0,
+5Y,1,,0.079,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.11765,,,,,,,,,,,,,,,,,,,,,
