Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.032,0.91,0.54,1.04,0.94,11.0,-0.032,3532020000.0,3449340000.0,3755520000.0,5.0,,,0.91,0.91,0.92,0.95,0.92,2.0,5.0,4.0,
+1Q,1,2022-09-30,0.03,1.74,1.34,2.21,1.69,11.0,0.03,5265610000.0,5037840000.0,5694710000.0,5.0,,,1.74,1.74,1.87,1.9,2.02,2.0,4.0,4.0,
0Y,1,2022-12-31,-0.015,4.52,4.25,4.79,4.59,17.0,-0.015,15498800000.0,14603000000.0,16622100000.0,11.0,14905000000.0,0.04,4.52,4.52,4.51,4.53,4.56,0.0,5.0,1.0,
+1Y,1,2023-12-31,0.073,4.85,4.64,5.1,4.52,18.0,0.073,16117600000.0,14678000000.0,18641000000.0,13.0,15498800000.0,0.04,4.85,4.85,4.84,4.86,4.89,0.0,6.0,1.0,
+5Y,1,,0.047,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.0095,,,,,,,,,,,,,,,,,,,,,
