Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.095,0.92,0.87,0.98,0.84,20.0,0.095,29899000000.0,29377200000.0,30309300000.0,19.0,,,0.92,0.92,0.9,0.92,0.92,0.0,8.0,0.0,
+1Q,1,2022-09-30,0.069,0.93,0.87,1.03,0.87,19.0,0.069,30397200000.0,29488400000.0,32728000000.0,17.0,,,0.93,0.93,0.93,0.93,0.92,0.0,10.0,0.0,
0Y,1,2022-12-31,0.118,3.61,3.49,3.98,3.23,23.0,0.118,122820000000.0,120748000000.0,127742000000.0,24.0,116385000000.0,0.055,3.61,3.6,3.54,3.55,3.55,1.0,16.0,0.0,
+1Y,1,2023-12-31,0.125,4.06,3.73,5.59,3.61,23.0,0.125,124947000000.0,121806000000.0,133331000000.0,23.0,122820000000.0,0.017,4.06,4.06,3.97,3.97,3.98,1.0,18.0,0.0,
+5Y,1,,0.1348,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.16898,,,,,,,,,,,,,,,,,,,,,
