Date,Firm,To Grade,From Grade,Action
2012-02-16,UBS,Buy,,main
2012-02-16,Jefferies,Hold,,main
2012-05-16,PiperJaffray,Neutral,,main
2012-05-16,JP Morgan,Overweight,,main
2012-05-17,Credit Suisse,Outperform,,main
2012-05-17,Citigroup,Buy,,main
2012-06-07,UBS,Buy,,main
2012-07-17,JP Morgan,Underweight,Overweight,down
2012-07-18,Jefferies,Hold,,main
2012-07-27,BMO Capital,Outperform,,init
2012-07-30,PiperJaffray,Overweight,Neutral,up
2012-08-16,Barclays,Overweight,,main
2012-08-16,Goldman Sachs,Neutral,,main
2012-08-16,PiperJaffray,Overweight,,main
2012-08-16,Citigroup,Buy,,main
2012-08-16,ISI Group,Hold,,main
2012-08-16,Credit Suisse,Outperform,,main
2012-10-01,PiperJaffray,Overweight,,main
2012-10-23,PiperJaffray,Overweight,,main
2012-11-23,Jefferies,Hold,,main
2013-01-02,ISI Group,Buy,Hold,up
2013-01-14,JP Morgan,Neutral,Underweight,up
2013-02-13,JP Morgan,Neutral,,main
2013-02-14,BMO Capital,Outperform,,main
2013-02-14,Jefferies,Hold,,main
2013-02-14,Credit Suisse,Outperform,,main
2013-03-19,UBS,Neutral,Buy,down
2013-03-20,Wells Fargo,Underperform,Market Perform,down
2013-05-16,Credit Suisse,Outperform,,main
2013-05-17,Goldman Sachs,Sell,Neutral,down
2013-06-24,JP Morgan,Underweight,Neutral,down
2013-07-08,PiperJaffray,Neutral,Overweight,down
2013-07-30,Longbow Research,Neutral,Buy,down
2013-08-01,CLSA,Underperform,Buy,down
2013-08-05,William Blair,Underperform,Market Perform,down
2013-08-09,ISI Group,Neutral,Buy,down
2013-08-09,UBS,Sell,Neutral,down
2013-08-15,Argus,Hold,Buy,down
2013-08-15,Credit Suisse,Outperform,Outperform,main
2013-09-05,Morgan Stanley,Underweight,,init
2013-10-25,UBS,Sell,,main
2013-11-07,ISI Group,Cautious,Neutral,down
2013-11-08,Bank of America,Neutral,Buy,down
2013-11-21,Barclays,Overweight,,main
2013-11-25,BMO Capital,Market Perform,Outperform,down
2014-02-20,Deutsche Bank,,,init
2014-04-10,ISI Group,Neutral,Cautious,up
2014-05-12,Longbow Research,Underperform,Neutral,down
2014-05-12,Barclays,Overweight,Overweight,main
2014-05-15,Credit Suisse,Outperform,,main
2014-06-19,Seaport Global,Neutral,,init
2014-07-09,JP Morgan,,Underweight,main
2014-08-11,Barclays,Overweight,,main
2014-08-14,Credit Suisse,Outperform,,main
2014-08-22,Macquarie,Underperform,Neutral,down
2014-09-22,Deutsche Bank,Buy,,main
2014-09-29,Credit Suisse,Outperform,,main
2014-10-07,Bank of America,Underperform,Neutral,down
2014-10-08,Citigroup,Buy,,main
2014-11-21,Stifel Nicolaus,Hold,,init
2014-11-24,Barclays,Overweight,,main
2014-11-24,Barclays,Overweight,,main
2014-11-28,Barclays,Overweight,,main
2014-12-01,Baird,Outperform,Neutral,up
2014-12-01,JP Morgan,Neutral,Underweight,up
2014-12-01,Wells Fargo,Market Perform,Underperform,up
2015-01-08,Credit Suisse,Outperform,,main
2015-02-23,Barclays,Overweight,,main
2015-02-23,Citigroup,Buy,,main
2015-05-15,JP Morgan,Underweight,Neutral,down
2015-05-26,Baird,Neutral,Outperform,down
2015-07-27,Goldman Sachs,Neutral,Sell,up
2015-08-24,PiperJaffray,Neutral,,main
2015-08-24,RBC Capital,Sector Perform,,main
2015-08-24,UBS,Sell,,main
2015-08-24,Citigroup,Buy,,main
2015-08-24,Credit Suisse,Outperform,,main
2015-08-24,BMO Capital,Market Perform,,main
2015-08-25,Jefferies,Hold,,main
2015-09-25,Barclays,Underweight,,init
2015-10-13,BMO Capital,Market Perform,,main
2015-10-15,Avondale Partners,Market Outperform,,init
2015-10-26,Barclays,Underweight,,main
2015-11-16,Deutsche Bank,Buy,,main
2015-11-16,Societe Generale,Hold,,init
2015-11-18,Deutsche Bank,Buy,,main
2016-01-04,UBS,Neutral,Sell,up
2016-01-19,Barclays,Underweight,,main
2016-02-22,Credit Suisse,Outperform,,main
2016-02-22,Macquarie,Underperform,,main
2016-05-24,BMO Capital,Outperform,Market Perform,up
2016-05-31,UBS,Buy,Neutral,up
2016-06-03,Goldman Sachs,Buy,Neutral,up
2016-07-25,PiperJaffray,Underweight,Neutral,down
