Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,-0.049000002,3.67,3.55,3.85,3.86,26.0,-0.049000002,36637800000.0,34600000000.0,37875000000.0,23.0,,,3.67,3.62,3.63,3.63,3.64,3.0,3.0,0.0,
+1Q,1,2022-07-31,0.084,4.91,4.69,5.14,4.53,26.0,0.084,43086700000.0,41802000000.0,44201900000.0,23.0,,,4.91,4.91,4.92,4.92,4.93,1.0,1.0,2.0,
0Y,1,2023-01-31,0.037,16.1,15.28,16.85,15.53,33.0,0.037,153914000000.0,150106000000.0,159988000000.0,31.0,151157000000.0,0.018,16.1,16.09,16.1,16.1,16.2,2.0,2.0,1.0,
+1Y,1,2024-01-31,0.073,17.28,16.32,18.5,16.1,32.0,0.073,159861000000.0,154591000000.0,167551000000.0,30.0,153914000000.0,0.039,17.28,17.29,17.31,17.32,17.46,1.0,1.0,2.0,
+5Y,1,,0.146,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.19218999,,,,,,,,,,,,,,,,,,,,,
