Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,0.08,2.29,2.22,2.41,2.12,10.0,0.08,644910000.0,633500000.0,656000000.0,8.0,,,2.29,2.29,2.29,2.28,2.3,0.0,0.0,0.0,
+1Q,1,2022-07-31,0.012,2.45,2.4,2.54,2.42,10.0,0.012,663820000.0,647100000.0,683000000.0,9.0,,,2.45,2.45,2.45,2.46,2.48,0.0,0.0,0.0,
0Y,1,2022-10-31,0.171,9.06,8.89,9.12,7.74,10.0,0.171,2573920000.0,2530000000.0,2592000000.0,11.0,2362210000.0,0.09,9.06,9.06,9.06,9.09,8.94,0.0,0.0,0.0,
+1Y,1,2023-10-31,0.077,9.76,9.5,9.97,9.06,11.0,0.077,2701650000.0,2625200000.0,2755000000.0,11.0,2573920000.0,0.05,9.76,9.76,9.76,9.77,9.62,0.0,0.0,0.0,
+5Y,1,,0.13,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.11196999,,,,,,,,,,,,,,,,,,,,,
