Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.086,1.7,1.66,1.88,1.86,12.0,-0.086,4405810000.0,4375750000.0,4630680000.0,12.0,4238730000.0,0.039,1.7,1.68,1.65,1.65,1.47,0.0,5.0,1.0,
+1Q,1,2022-09-30,0.005,2.21,1.89,2.78,2.2,11.0,0.005,4812870000.0,4560290000.0,5141700000.0,10.0,,,2.21,2.19,2.13,2.15,1.92,4.0,5.0,4.0,
0Y,1,2022-06-30,1.005,7.86,7.78,8.04,3.92,15.0,1.005,18000700000.0,17945300000.0,18331500000.0,13.0,14578800000.0,0.235,7.86,7.76,7.42,7.4,7.12,0.0,11.0,1.0,
+1Y,1,2023-06-30,0.159,9.11,7.13,11.96,7.86,14.0,0.159,19494300000.0,18174600000.0,20457600000.0,12.0,18000700000.0,0.083000004,9.11,9.02,9.11,9.01,8.41,0.0,5.0,1.0,
+5Y,1,,0.2,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.19274001,,,,,,,,,,,,,,,,,,,,,
