Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.0,2.97,2.61,3.33,2.97,34.0,0.0,8056630000.0,7881060000.0,8148000000.0,32.0,7341780000.0,0.096999995,2.97,2.96,3.01,3.03,3.03,0.0,13.0,0.0,
+1Q,1,2022-09-30,-0.122,2.8,2.4,3.38,3.19,33.0,-0.122,8143470000.0,7848930000.0,8380000000.0,31.0,7480190000.0,0.088999994,2.8,2.8,3.03,3.03,3.03,0.0,3.0,1.0,
0Y,1,2022-12-31,-0.03,10.9,10.0,12.23,11.24,39.0,-0.03,32423200000.0,31648200000.0,33262000000.0,38.0,29697800000.0,0.092,10.9,10.88,10.98,11.0,10.97,0.0,18.0,1.0,
+1Y,1,2023-12-31,0.1,11.99,10.28,14.42,10.9,38.0,0.1,35361800000.0,33675800000.0,37419000000.0,37.0,32423200000.0,0.091000006,11.99,11.96,14.2,14.37,14.24,0.0,1.0,1.0,
+5Y,1,,0.1242,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.76935995,,,,,,,,,,,,,,,,,,,,,
