Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.403,0.86,0.47,1.14,1.44,17.0,-0.403,1983950000.0,1884000000.0,2014700000.0,11.0,1627850000.0,0.219,0.86,0.86,0.92,0.94,0.89,1.0,7.0,1.0,
+1Q,1,2022-09-30,0.042,1.23,1.15,1.34,1.18,18.0,0.042,2115520000.0,2042000000.0,2190000000.0,11.0,,,1.23,1.23,1.16,1.15,1.14,2.0,14.0,0.0,
0Y,1,2022-12-31,-0.155,4.36,3.82,4.78,5.16,16.0,-0.155,7915560000.0,7741000000.0,8006000000.0,14.0,6647000000.0,0.191,4.36,4.36,4.24,4.25,4.25,2.0,13.0,0.0,
+1Y,1,2023-12-31,0.19700001,5.22,4.7,5.7,4.36,20.0,0.19700001,8841200000.0,8304750000.0,9101460000.0,15.0,7915560000.0,0.117,5.22,5.22,5.08,5.07,5.08,2.0,18.0,0.0,
+5Y,1,,-0.0276,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.2743,,,,,,,,,,,,,,,,,,,,,
