Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.195,1.59,1.55,1.64,1.33,12.0,0.195,1901470000.0,1856140000.0,1936810000.0,9.0,1477980000.0,0.287,1.59,1.59,1.5,1.5,1.51,0.0,11.0,0.0,
+1Q,1,2022-09-30,0.065,1.63,1.44,1.77,1.53,12.0,0.065,1916400000.0,1776280000.0,1984170000.0,9.0,1712570000.0,0.118999995,1.63,1.63,1.59,1.59,1.59,0.0,10.0,0.0,
0Y,1,2022-12-31,0.18100001,6.33,5.85,6.64,5.36,13.0,0.18100001,7613090000.0,7330020000.0,7793500000.0,12.0,6461440000.0,0.17799999,6.33,6.33,6.04,6.05,6.04,0.0,12.0,0.0,
+1Y,1,2023-12-31,0.077,6.82,6.25,7.59,6.33,13.0,0.077,8037020000.0,7585000000.0,8367410000.0,11.0,7613090000.0,0.055999998,6.82,6.82,6.51,6.51,6.51,0.0,11.0,1.0,
+5Y,1,,0.115,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.100080006,,,,,,,,,,,,,,,,,,,,,
