Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.143,2.4,2.23,2.76,2.8,22.0,-0.143,12377900000.0,12087000000.0,12706000000.0,18.0,10243000000.0,0.20799999,2.4,2.4,2.4,2.4,2.4,0.0,9.0,1.0,
+1Q,1,2022-09-30,0.044,2.37,2.11,2.59,2.27,22.0,0.044,12699500000.0,12381000000.0,13008000000.0,18.0,10521700000.0,0.207,2.37,2.37,2.47,2.47,2.48,0.0,2.0,1.0,
0Y,1,2022-12-31,-0.021,9.81,9.6,10.33,10.02,24.0,-0.021,50505800000.0,48996000000.0,51179000000.0,21.0,42380000000.0,0.192,9.81,9.82,9.7,9.69,9.69,0.0,16.0,1.0,
+1Y,1,2023-12-31,0.14899999,11.27,10.15,12.0,9.81,24.0,0.14899999,56752100000.0,52299000000.0,58817000000.0,21.0,50505800000.0,0.124,11.27,11.27,11.3,11.31,11.36,0.0,7.0,1.0,
+5Y,1,,0.14,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.09948,,,,,,,,,,,,,,,,,,,,,
