Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.766,0.61,0.27,0.82,2.61,4.0,-0.766,492900000.0,439660000.0,582000000.0,5.0,396804000.0,0.24200001,0.61,0.61,0.79,0.79,0.97,0.0,0.0,1.0,
+1Q,1,2022-09-30,0.015,0.68,0.36,0.85,0.67,4.0,0.015,509750000.0,458430000.0,603000000.0,5.0,415918000.0,0.22600001,0.68,0.68,0.86,0.86,1.03,0.0,0.0,1.0,
0Y,1,2022-12-31,-0.39,2.33,1.23,3.6,3.82,5.0,-0.39,1861280000.0,1703670000.0,1980700000.0,6.0,1618590000.0,0.15,2.33,2.33,3.21,3.07,3.82,0.0,0.0,1.0,
+1Y,1,2023-12-31,0.365,3.18,1.99,4.23,2.33,5.0,0.365,2087060000.0,1885560000.0,2318300000.0,6.0,1861280000.0,0.12100001,3.18,3.18,3.68,3.6,4.27,0.0,0.0,1.0,
+5Y,1,,0.001,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.23355,,,,,,,,,,,,,,,,,,,,,
