Date,Firm,To Grade,From Grade,Action
2012-07-09,Morgan Stanley,Overweight,,main
2012-07-09,Morgan Stanley,Overweight,,main
2012-07-19,UBS,Neutral,,main
2012-09-05,Citigroup,Buy,,main
2012-09-10,JP Morgan,Overweight,,main
2012-09-21,JP Morgan,Overweight,,main
2012-10-12,Deutsche Bank,Buy,,init
2012-10-22,Morgan Stanley,Overweight,,main
2012-10-22,Nomura,Buy,,main
2012-10-22,Credit Suisse,Neutral,,main
2012-10-25,Bernstein,Outperform,Market Perform,up
2012-12-05,Stifel Nicolaus,Buy,,init
2013-01-02,Ladenburg Thalmann,Hold,Buy,down
2013-01-02,Ladenburg Thalmann,Hold,Buy,down
2013-01-07,Deutsche Bank,Buy,,main
2013-01-25,Bank of America,Buy,,main
2013-01-28,UBS,Neutral,,main
2013-01-28,Credit Suisse,Neutral,,main
2013-01-28,Jefferies,Buy,,main
2013-01-28,Stifel Nicolaus,Buy,,main
2013-03-07,Bank of America,Buy,,main
2013-03-07,Stifel Nicolaus,Buy,,main
2013-03-07,JP Morgan,Overweight,,main
2013-03-07,Jefferies,Buy,,main
2013-03-18,Citigroup,Buy,,main
2013-03-25,Deutsche Bank,Buy,,main
2013-04-22,Nomura,Buy,,main
2013-04-22,Credit Suisse,Neutral,,main
2013-05-17,Bank of America,Buy,,main
2013-07-22,Jefferies,Buy,,main
2013-07-22,Nomura,Neutral,Buy,down
2013-10-21,Stifel Nicolaus,Buy,,main
2013-12-18,Citigroup,Buy,,main
2014-01-08,Citigroup,Neutral,Buy,down
2014-01-27,Ladenburg Thalmann,Buy,Hold,up
2014-02-21,Credit Suisse,Neutral,,main
2014-07-21,Barclays,Overweight,,main
2014-10-06,Barclays,Overweight,,main
2014-10-20,Barclays,Overweight,,main
2014-11-05,Morgan Stanley,Overweight,,main
2014-12-16,Stifel Nicolaus,Buy,,main
2014-12-18,JP Morgan,Overweight,,main
2014-12-31,Jefferies,Buy,,main
2015-01-12,Barclays,Overweight,,main
2015-01-15,JP Morgan,Overweight,,main
2015-04-01,Nomura,Neutral,,init
2015-07-20,RBC Capital,Outperform,,main
2015-07-29,Barclays,Overweight,,main
2015-07-31,Barclays,Overweight,,main
2015-10-05,Barclays,Overweight,,main
2015-10-19,Jefferies,Buy,,main
2015-12-17,Credit Suisse,Neutral,,main
2016-01-19,Barclays,Overweight,,main
2016-01-21,Citigroup,Buy,,init
2016-04-18,Barclays,Equal-Weight,,main
2016-04-19,Citigroup,Buy,,main
2016-04-25,Jefferies,Buy,,main
2016-04-25,Oppenheimer,Outperform,,main
2016-04-25,Credit Suisse,Neutral,,main
2016-04-25,Citigroup,Buy,,main
2016-04-25,Morgan Stanley,Overweight,,main
2016-06-06,UBS,Neutral,,main
2016-07-25,Barclays,Overweight,,main
2016-07-25,Credit Suisse,Neutral,,main
2016-07-25,Morgan Stanley,Overweight,,main
2016-07-25,Oppenheimer,Outperform,,main
2016-07-25,Bank of America,Buy,,main
2016-07-25,Bernstein,Outperform,,main
2016-07-25,Stifel Nicolaus,Buy,,main
2016-07-26,Argus,Buy,,main
2016-10-06,Baird,Outperform,,init
2016-10-10,Citigroup,Buy,,main
2017-06-21,HSBC,Buy,,init
2017-08-16,Morgan Stanley,Overweight,,main
2017-09-22,Morgan Stanley,Overweight,,main
2017-10-09,Citigroup,Buy,,main
2017-10-10,Citigroup,Buy,,main
2017-10-23,Credit Suisse,Neutral,,main
2018-01-23,UBS,Buy,,init
2018-02-15,Barclays,Overweight,,init
2018-04-23,Stifel Nicolaus,Buy,Buy,main
2018-04-23,Barclays,Overweight,Overweight,main
2018-07-23,Citigroup,Buy,Buy,main
2018-07-23,JP Morgan,Overweight,Overweight,main
2018-07-23,Barclays,Overweight,Overweight,main
2018-08-21,Morgan Stanley,Overweight,,init
2018-08-24,Barclays,Overweight,Overweight,main
2018-08-30,UBS,Buy,Buy,main
2018-09-28,Deutsche Bank,Buy,Buy,main
2018-10-12,Credit Suisse,Neutral,,init
2018-10-22,Citigroup,Buy,Buy,main
2018-10-30,Citigroup,Buy,Buy,main
2018-10-30,Credit Suisse,Neutral,Neutral,main
2018-12-17,Barclays,Overweight,Overweight,main
2019-01-03,Credit Suisse,Outperform,Neutral,up
2019-01-04,RBC Capital,Outperform,Sector Perform,up
2019-01-08,Oppenheimer,Market Perform,Outperform,down
2019-04-22,Morgan Stanley,Overweight,Overweight,main
2019-07-09,Barclays,Overweight,,main
2019-07-19,Morgan Stanley,Overweight,,main
2019-07-19,Credit Suisse,Outperform,,main
2019-07-19,Barclays,Overweight,,main
2019-09-09,Citigroup,Buy,,main
2019-09-27,Morgan Stanley,Overweight,,main
2019-10-10,JP Morgan,Overweight,,main
2019-10-18,Morgan Stanley,Overweight,,main
2019-11-26,Bank of America,Buy,,main
2019-12-04,Deutsche Bank,Buy,,main
2019-12-12,UBS,Neutral,,init
2020-01-14,Morgan Stanley,Overweight,,main
2020-02-03,Morgan Stanley,Overweight,,main
2020-02-03,Citigroup,Buy,,main
2020-02-03,Credit Suisse,Outperform,,main
2020-03-17,Morgan Stanley,Overweight,,main
2020-03-23,Morgan Stanley,Equal-Weight,Overweight,down
2020-03-23,Baird,Outperform,,main
2020-03-23,Daiwa Capital,Outperform,Neutral,up
2020-04-01,Citigroup,Buy,,main
2020-04-09,Deutsche Bank,Buy,,main
2020-04-15,Morgan Stanley,Equal-Weight,,main
2020-05-04,Credit Suisse,Outperform,,main
2020-05-04,Deutsche Bank,Hold,Buy,down
2020-05-05,JP Morgan,Overweight,,main
2020-05-05,Morgan Stanley,Equal-Weight,,main
2020-05-21,HSBC,Buy,Hold,up
2020-07-14,Morgan Stanley,Equal-Weight,,main
2020-07-27,Jefferies,Buy,,main
2020-07-27,Deutsche Bank,Hold,,main
2020-07-27,Credit Suisse,Outperform,,main
2020-07-27,Morgan Stanley,Equal-Weight,,main
2020-08-11,RBC Capital,Sector Perform,Outperform,down
2020-10-13,Morgan Stanley,Equal-Weight,,main
2020-11-02,Credit Suisse,Outperform,,main
2020-11-02,Morgan Stanley,Equal-Weight,,main
2020-11-05,B of A Securities,Buy,,main
2020-11-18,HSBC,Hold,Buy,down
2020-11-18,Jefferies,Hold,Buy,down
2020-12-15,Morgan Stanley,Equal-Weight,,main
2020-12-23,Credit Suisse,Outperform,,main
2021-02-01,Credit Suisse,Outperform,,main
2021-02-01,Argus Research,Buy,,main
2021-02-01,RBC Capital,Sector Perform,,main
2021-02-01,Morgan Stanley,Equal-Weight,,main
2021-03-26,Credit Suisse,Outperform,,main
2021-03-29,Morgan Stanley,Equal-Weight,,main
2021-04-06,Barclays,Overweight,,main
2021-04-09,Deutsche Bank,Buy,Hold,up
2021-04-09,JP Morgan,Overweight,,main
2021-04-26,Morgan Stanley,Equal-Weight,,main
2021-04-26,Credit Suisse,Outperform,,main
2021-04-26,Barclays,Overweight,,main
2021-07-14,Deutsche Bank,Buy,,main
2021-07-26,Deutsche Bank,Buy,,main
2021-07-26,RBC Capital,Sector Perform,,main
2021-07-26,Barclays,Overweight,,main
2021-10-07,Morgan Stanley,Equal-Weight,,main
2021-10-25,Credit Suisse,Outperform,,main
2021-10-25,RBC Capital,Sector Perform,,main
2021-10-25,Barclays,Overweight,,main
2021-10-25,Wells Fargo,Equal-Weight,,main
2021-12-08,B of A Securities,Neutral,Buy,down
2021-12-10,Deutsche Bank,Buy,,main
2021-12-17,Mizuho,Buy,,init
2022-01-04,Credit Suisse,Neutral,Outperform,down
2022-01-07,UBS,Buy,Neutral,up
2022-01-14,Morgan Stanley,Equal-Weight,,main
2022-01-14,Berenberg,Hold,,init
2022-02-04,Mizuho,Buy,,main
2022-02-04,Morgan Stanley,Equal-Weight,,main
2022-02-04,Credit Suisse,Neutral,,main
2022-02-07,Wells Fargo,Equal-Weight,,main
2022-02-15,UBS,Buy,,main
2022-03-04,Deutsche Bank,Buy,,main
2022-04-07,Morgan Stanley,Equal-Weight,,main
2022-04-14,Deutsche Bank,Buy,,main
2022-05-02,Credit Suisse,Neutral,,main
2022-05-02,Morgan Stanley,Equal-Weight,,main
2022-05-02,RBC Capital,Sector Perform,,main
2022-05-02,Wells Fargo,Equal-Weight,,main
2022-05-02,Citigroup,Buy,,main
