Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-01-27,19.19599911719102,19.92837719293787,19.19599911719102,19.58146095275879,5809300,0.0,0
2011-01-28,19.581455638533225,19.581455638533225,19.273086547851562,19.273086547851562,2611900,0.0,0
2011-01-31,19.257666243432304,20.42947016824761,19.080354213740694,20.097972869873047,2505300,0.0,0
2011-02-01,20.390927252946287,20.529692248404547,19.65854933655378,19.851280212402344,2155300,0.0,0
2011-02-02,20.02859131677087,20.29841482426458,19.84356986116886,20.005464553833008,1173100,0.0,0
2011-02-03,19.858988683407315,20.105683957543334,19.851279272288085,20.005464553833008,668300,0.0,0
2011-02-04,20.08255414151189,20.892024600199942,19.85127770784085,20.105682373046875,720200,0.0,0
2011-02-07,20.08255511913078,20.198194812015345,19.76647662486446,19.882116317749023,1204800,0.0,0
2011-02-08,19.812735865990568,20.09026734470483,19.77418880615527,20.067140579223633,3632000,0.0,0
2011-02-09,20.020880222063745,20.198193722055777,19.681674983860937,19.7202205657959,873200,0.0,0
2011-02-10,19.658553613956386,19.766482457380896,19.273091778388615,19.58146095275879,1149600,0.0,0
2011-02-11,20.059433505812496,20.059433505812496,19.357893109643282,19.44269371032715,2107900,0.0,0
2011-02-14,19.635421712287858,19.635421712287858,19.357890242326928,19.558330535888672,1122500,0.0,0
2011-02-15,19.51978884112582,19.596881509129293,19.319348492484927,19.566043853759766,887500,0.0,0
2011-02-16,19.512076271326805,20.04401397705078,19.512076271326805,20.04401397705078,853400,0.0,0
2011-02-17,19.951500755562584,20.97682901457376,19.951500755562584,20.82264518737793,1733100,0.0,0
2011-02-18,20.876614115696974,21.462516314770394,20.737847611913757,21.346878051757812,1360800,0.0,0
2011-02-22,20.930579464095597,21.19269365604897,20.2059107292586,20.36780548095703,1109400,0.0,0
2011-02-23,20.159654660393553,20.599080938474387,20.020888157753234,20.552825927734375,1125400,0.0,0
2011-02-24,20.398634227974902,20.444890694690272,19.997755142713782,20.005464553833008,496900,0.0,0
2011-02-25,20.074855358716064,20.167365386215746,19.874415005239594,20.03630828857422,556100,0.0,0
2011-02-28,20.128810797876653,20.61449190141766,20.013171109510953,20.49885368347168,872400,0.0,0
2011-03-01,20.04401426806496,21.20039970660717,19.982340436826178,20.915157318115234,1033500,0.0,0
2011-03-02,20.853482895021827,21.007668203952818,20.61449698955687,20.753263473510742,419700,0.0,0
2011-03-03,20.6915946261529,20.768687299180797,20.097982955384637,20.614501953125,2173600,0.0,0
2011-03-04,20.444890815050986,20.845771373091946,20.290705532598363,20.468017578125,719100,0.0,0
2011-03-07,21.02308346752478,21.462509611991226,20.699295549956904,20.81493377685547,1476600,0.0,0
2011-03-08,20.814936158367647,21.192688527013548,20.737843508141545,20.89202880859375,921300,0.0,0
2011-03-09,20.814929681634013,20.9536961147787,20.5682344540077,20.79180145263672,470800,0.0,0
2011-03-10,20.406345790470265,20.768680799174717,19.94379283790965,20.059431076049805,1128300,0.0,0
2011-03-11,19.89753807857778,20.414056959110894,19.89753807857778,20.04401397705078,706900,0.0,0
2011-03-14,19.882118511615307,20.629913805127227,19.866699688140024,20.398635864257812,786600,0.0,0
2011-03-15,19.966922631218136,20.491150958732682,19.897539383728255,20.306129455566406,859600,0.0,0
