Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.88199997,0.04,-0.36,0.3,0.34,7.0,-0.88199997,2746910000.0,2627760000.0,2946500000.0,9.0,2502000000.0,0.098000005,0.04,0.07,0.12,0.19,0.36,4.0,6.0,2.0,
+1Q,1,2022-09-30,1.1,0.11,-0.33,0.42,-1.1,6.0,1.1,2874130000.0,2775910000.0,3047800000.0,9.0,2685000000.0,0.07,0.11,0.03,0.08,0.16,0.57,5.0,7.0,1.0,
0Y,1,2022-12-31,0.385,-2.97,-3.69,-2.4,-4.83,8.0,0.385,10823000000.0,10580200000.0,11388900000.0,11.0,9570000000.0,0.131,-2.97,-2.43,-1.9,-1.61,1.06,2.0,3.0,5.0,
+1Y,1,2023-12-31,1.906,2.69,1.28,6.55,-2.97,8.0,1.906,11943700000.0,11272700000.0,12711700000.0,11.0,10823000000.0,0.103999995,2.69,2.81,2.91,2.98,3.08,2.0,5.0,1.0,
+5Y,1,,0.275,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.31908,,,,,,,,,,,,,,,,,,,,,
