Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.29799998,2.66,2.3,2.89,3.79,11.0,-0.29799998,12180000000.0,11811500000.0,12441300000.0,3.0,13713300000.0,-0.111999996,2.66,2.72,2.88,3.05,3.06,0.0,1.0,1.0,
+1Q,1,2022-09-30,-0.225,2.93,2.8,3.14,3.78,11.0,-0.225,13429500000.0,12578000000.0,14949100000.0,3.0,,,2.93,2.94,3.03,3.09,3.09,0.0,2.0,1.0,
0Y,1,2022-12-31,-0.205,11.59,11.13,12.06,14.58,11.0,-0.205,53413500000.0,50968000000.0,56244700000.0,6.0,59781000000.0,-0.107,11.59,11.63,11.65,11.89,11.95,1.0,5.0,0.0,
+1Y,1,2023-12-31,0.106000006,12.82,12.12,13.64,11.59,10.0,0.106000006,54043500000.0,51366400000.0,57639000000.0,5.0,53413500000.0,0.012,12.82,12.87,13.12,13.22,13.25,0.0,0.0,1.0,
+5Y,1,,0.027,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.07056,,,,,,,,,,,,,,,,,,,,,
