Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.098000005,2.21,2.16,2.31,2.45,16.0,-0.098000005,3999880000.0,3937000000.0,4056100000.0,11.0,3566890000.0,0.12100001,2.21,2.22,2.25,2.26,2.26,2.0,3.0,0.0,
+1Q,1,2022-09-30,0.173,2.37,2.28,2.43,2.02,16.0,0.173,3992370000.0,3899000000.0,4058500000.0,11.0,,,2.37,2.36,2.36,2.36,2.36,2.0,13.0,0.0,
0Y,1,2022-12-31,0.07,9.13,8.91,9.3,8.53,18.0,0.07,15942900000.0,15718500000.0,16127000000.0,16.0,14455000000.0,0.103,9.13,9.12,9.1,9.15,9.15,2.0,16.0,0.0,
+1Y,1,2023-12-31,0.096,10.01,9.65,10.73,9.13,18.0,0.096,16681700000.0,16300000000.0,17142000000.0,16.0,15942900000.0,0.046,10.01,10.02,10.02,10.02,10.03,1.0,12.0,1.0,
+5Y,1,,0.1016,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.12024,,,,,,,,,,,,,,,,,,,,,
