Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,0.314,8.7,8.55,8.87,6.62,23.0,0.314,7898440000.0,7624000000.0,7975000000.0,23.0,,,8.7,8.7,8.7,8.7,7.92,0.0,1.0,0.0,
+1Q,1,2022-07-31,0.27,8.84,7.72,9.27,6.96,24.0,0.27,8012790000.0,7647000000.0,8300000000.0,22.0,,,8.84,8.84,8.85,8.85,8.15,0.0,2.0,0.0,
0Y,1,2022-10-31,0.268,35.52,34.66,36.44,28.01,28.0,0.268,31957900000.0,30006000000.0,32818000000.0,31.0,27450000000.0,0.16399999,35.52,35.52,35.42,35.34,33.04,0.0,3.0,0.0,
+1Y,1,2023-10-31,0.088,38.65,36.52,40.45,35.52,27.0,0.088,33927900000.0,31396000000.0,35919000000.0,30.0,31957900000.0,0.062,38.65,38.65,38.62,38.52,36.08,0.0,2.0,0.0,
+5Y,1,,0.14739999,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.30555,,,,,,,,,,,,,,,,,,,,,
