Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.317,3.79,3.54,4.24,5.55,20.0,-0.317,3143710000.0,3057000000.0,3255420000.0,17.0,2995360000.0,0.05,3.79,3.78,3.66,3.65,3.64,1.0,16.0,0.0,
+1Q,1,2022-09-30,-0.003,3.53,3.05,4.12,3.54,20.0,-0.003,3214600000.0,3159000000.0,3340500000.0,17.0,,,3.53,3.52,3.47,3.44,3.43,1.0,12.0,0.0,
0Y,1,2022-12-31,-0.154,15.09,13.78,17.0,17.83,21.0,-0.154,12638700000.0,12451000000.0,13001300000.0,19.0,12087000000.0,0.046,15.09,15.05,14.16,14.04,14.03,1.0,19.0,0.0,
+1Y,1,2023-12-31,-0.018,14.82,13.23,16.5,15.09,21.0,-0.018,13634200000.0,13301000000.0,14017900000.0,19.0,12638700000.0,0.079,14.82,14.67,14.17,14.06,14.07,1.0,18.0,0.0,
+5Y,1,,0.5642,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.13703,,,,,,,,,,,,,,,,,,,,,
