Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.804,0.1,0.08,0.12,0.51,7.0,-0.804,501130000.0,477320000.0,519500000.0,7.0,,,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.0,
+1Q,1,2022-09-30,0.0,0.1,0.07,0.12,0.1,7.0,0.0,508550000.0,483780000.0,530100000.0,7.0,481465000.0,0.055999998,0.1,0.1,0.1,0.11,0.1,0.0,0.0,1.0,
0Y,1,2022-12-31,-0.57,0.4,0.3,0.5,0.93,8.0,-0.57,2006420000.0,1922930000.0,2097200000.0,10.0,1896180000.0,0.058000002,0.4,0.4,0.4,0.4,0.38,2.0,3.0,0.0,
+1Y,1,2023-12-31,0.25,0.5,0.36,0.59,0.4,9.0,0.25,2134280000.0,1971110000.0,2290400000.0,10.0,2006420000.0,0.064,0.5,0.49,0.49,0.49,0.49,1.0,1.0,0.0,
+5Y,1,,0.029000001,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.20016001,,,,,,,,,,,,,,,,,,,,,
