Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-04-30,0.129,1.05,1.02,1.08,0.93,14.0,0.129,16174400000.0,15818900000.0,16592200000.0,12.0,,,1.05,1.05,1.05,1.05,1.03,0.0,0.0,0.0,
+1Q,1,2022-07-31,0.03,1.03,0.9,1.1,1.0,14.0,0.03,16018300000.0,15273700000.0,16633000000.0,12.0,,,1.03,1.03,1.04,1.04,1.04,0.0,1.0,0.0,
0Y,1,2022-10-31,0.124,4.26,3.97,4.43,3.79,16.0,0.124,65683500000.0,63444100000.0,67145000000.0,17.0,63487000000.0,0.035,4.26,4.26,4.28,4.28,4.17,0.0,1.0,0.0,
+1Y,1,2023-10-31,0.031,4.39,3.61,5.01,4.26,14.0,0.031,65300600000.0,60730900000.0,68704000000.0,15.0,65683500000.0,-0.006,4.39,4.39,4.41,4.43,4.39,0.0,0.0,0.0,
+5Y,1,,0.035099998,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.08918,,,,,,,,,,,,,,,,,,,,,
