Date,Firm,To Grade,From Grade,Action
2012-04-25,UBS,Neutral,,main
2012-04-25,Jefferies,Hold,,main
2012-04-25,Deutsche Bank,Buy,,main
2012-04-25,FBN Securities,Outperform,,main
2012-04-25,Morgan Stanley,Overweight,,main
2012-04-25,JP Morgan,Neutral,,main
2012-05-16,Stephens & Co.,Overweight,,init
2012-07-26,UBS,Buy,,main
2012-07-26,Deutsche Bank,Buy,,main
2012-09-12,Northern Securities,Outperform,,init
2012-10-01,RBC Capital,Sector Perform,Outperform,down
2012-10-15,Wunderlich,Hold,,main
2012-10-17,UBS,Buy,,main
2012-10-17,FBN Securities,Outperform,,main
2012-10-17,Nomura,Buy,,main
2012-10-17,Stifel Nicolaus,Buy,,main
2012-10-17,Deutsche Bank,Buy,,main
2012-10-17,Jefferies,Hold,,main
2012-10-17,Wunderlich,Buy,Hold,up
2012-12-14,Pacific Crest,Outperform,Sector Perform,up
2013-01-11,Nomura,Buy,,main
2013-01-15,Jefferies,Hold,,main
2013-01-29,Wunderlich,Hold,Buy,down
2013-01-31,Nomura,Buy,,main
2013-01-31,FBN Securities,Outperform,,main
2013-01-31,Jefferies,Hold,,main
2013-03-19,Mizuho,Buy,,init
2013-04-11,FBN Securities,Outperform,,main
2013-04-11,UBS,Buy,,main
2013-04-11,Needham,Hold,Buy,down
2013-04-11,Morgan Stanley,Equal-Weight,Overweight,down
2013-04-11,Wells Fargo,Market Perform,Outperform,down
2013-04-11,Nomura,Buy,,main
2013-04-11,Deutsche Bank,Buy,,main
2013-04-11,Stifel Nicolaus,Buy,,main
2013-04-11,Bank of America,Neutral,Buy,down
2013-04-11,JP Morgan,Neutral,,main
2013-05-01,UBS,Buy,,main
2013-05-01,Nomura,Buy,,main
2013-07-10,Jefferies,Buy,Hold,up
2013-07-29,Northland Securities,Market Perform,Outperform,down
2013-07-31,Nomura,Buy,,main
2013-10-10,Cowen & Co.,Market Perform,,init
2013-10-24,Nomura,Buy,,main
2013-10-24,Deutsche Bank,Buy,,main
2013-10-24,Jefferies,Buy,,main
2013-10-24,Stifel Nicolaus,Buy,,main
2013-11-21,Barclays,Equal-Weight,,init
2013-11-29,Topeka,Hold,,main
2013-12-03,Bank of America,Buy,Neutral,up
2013-12-23,Baird,Outperform,Neutral,up
2014-01-13,Morgan Stanley,Overweight,,up
2014-01-15,Wedbush,Outperform,,up
2014-01-28,JMP Securities,Market Outperform,Market Perform,up
2014-02-04,Sterne Agee,Buy,,init
2014-04-02,Wells Fargo,Outperform,Market Perform,up
2014-04-07,Nomura,Buy,,main
2014-04-24,Citigroup,Hold,,main
2014-04-24,Morgan Stanley,Overweight,,main
2014-04-24,UBS,Buy,,main
2014-04-24,Jefferies,Buy,,main
