Date,Firm,To Grade,From Grade,Action
2021-04-28,UBS,Neutral,Buy,down
2021-04-28,Wells Fargo,Overweight,,main
2021-05-03,B of A Securities,Underperform,Neutral,down
2021-05-18,Morgan Stanley,Equal-Weight,,main
2021-05-27,Mizuho,Buy,,main
2021-06-21,Morgan Stanley,Equal-Weight,,main
2021-06-29,Morgan Stanley,Equal-Weight,,main
2021-07-06,UBS,Buy,Neutral,up
2021-07-08,Morgan Stanley,Equal-Weight,,main
2021-07-09,Mizuho,Buy,,main
2021-07-20,Morgan Stanley,Equal-Weight,,main
2021-07-28,Wells Fargo,Overweight,,main
2021-08-05,Mizuho,Buy,,main
2021-08-19,Morgan Stanley,Equal-Weight,,main
2021-09-01,Wells Fargo,Equal-Weight,Overweight,down
2021-09-17,Evercore ISI Group,Outperform,In-Line,up
2021-10-04,Morgan Stanley,Equal-Weight,,main
2021-10-19,Morgan Stanley,Equal-Weight,,main
2021-10-21,Morgan Stanley,Equal-Weight,,main
2021-11-22,Morgan Stanley,Equal-Weight,,main
2021-11-22,Mizuho,Buy,,main
2021-12-01,Wells Fargo,Overweight,Equal-Weight,up
2021-12-21,Morgan Stanley,Equal-Weight,,main
2022-01-06,Morgan Stanley,Overweight,Equal-Weight,up
2022-01-07,JP Morgan,Neutral,Overweight,down
2022-01-13,Edward Jones,Buy,Hold,up
2022-01-21,Morgan Stanley,Overweight,,main
2022-02-15,B of A Securities,Buy,Underperform,up
2022-02-18,Morgan Stanley,Overweight,,main
2022-03-22,Morgan Stanley,Overweight,,main
2022-04-20,Morgan Stanley,Overweight,,main
2022-04-26,Credit Suisse,Neutral,,init
2022-04-29,Wells Fargo,Overweight,,main
2022-05-03,Citigroup,Buy,,main
