Date,Firm,To Grade,From Grade,Action
2012-03-09,Deutsche Bank,Buy,,main
2012-03-14,Deutsche Bank,Buy,,main
2012-03-15,PiperJaffray,Overweight,,main
2012-03-20,UBS,Buy,,main
2012-03-22,Oppenheimer,Outperform,,main
2012-03-23,Jefferies,Buy,,main
2012-04-04,Goldman Sachs,Buy,,up
2012-04-13,Bank oferica,Neutral,,main
2012-04-16,Morgan Stanley,Overweight,,main
2012-04-27,Citigroup,Buy,,main
2012-04-27,Deutsche Bank,Buy,,main
2012-04-27,Jefferies,Buy,,main
2012-04-27,DA Davidson,Buy,,main
2012-05-22,Stephens & Co.,Overweight,,init
2012-05-23,Bank oferica,Buy,,up
2012-07-05,PiperJaffray,Overweight,,main
2012-07-17,JP Morgan,Overweight,,main
2012-07-27,Deutsche Bank,Buy,,main
2012-07-27,UBS,Buy,,main
2012-07-27,JP Morgan,Overweight,,main
2012-07-27,Morgan Stanley,Overweight,,main
2012-07-27,Jefferies,Buy,,main
2012-09-11,Bernstein,Outperform,Market Perform,up
2012-09-28,Morgan Stanley,Overweight,,main
2012-11-01,Williams Capital,Hold,Buy,down
2012-11-02,Deutsche Bank,Buy,,main
2012-11-02,CLSA,Buy,Outperform,up
2012-11-05,BMO Capital,Outperform,,main
2012-11-09,Argus,Buy,Hold,up
2012-11-29,Oppenheimer,Outperform,,main
2012-12-04,Longbow Research,Buy,,init
2012-12-06,Baird,Outperform,Neutral,up
2012-12-06,Deutsche Bank,Buy,,main
2012-12-12,Williams Capital,Perform,,main
2013-01-04,Deutsche Bank,Buy,,main
2013-01-11,UBS,Buy,,main
2013-01-25,Credit Suisse,Outperform,,main
2013-01-25,McAdams Wright Ragen,Hold,,main
2013-04-08,Jefferies,Buy,,main
2013-06-26,Davenport,Buy,,init
2013-07-16,Stifel Nicolaus,Hold,,init
2013-07-16,JP Morgan,Overweight,,main
2013-08-01,Williams Capital,Outperform,Market Perform,up
2013-08-23,Northcoast Research,Buy,,init
2013-09-04,Wedbush,Outperform,,init
2013-09-05,Wedbush,Outperform,,init
2013-09-27,Pacific Crest,Outperform,,init
2013-10-07,Deutsche Bank,Buy,,main
2013-11-08,RBC Capital,Outperform,,init
2013-11-11,PiperJaffray,Overweight,,main
2013-12-16,Stephens & Co.,Equal-weight,Overweight,down
2014-01-07,Credit Suisse,Outperform,,init
2014-01-13,Belus Capital,Hold,,down
2014-01-24,Deutsche Bank,Buy,,main
2014-01-27,Citigroup,Buy,,main
2014-02-04,Belus Capital,Hold,,main
2014-02-07,Wells Fargo,Outperform,Market Perform,up
2014-02-07,Longbow Research,Buy,,init
2014-04-15,Barclays,Equal-Weight,,main
2014-04-25,JP Morgan,Overweight,,main
2014-04-25,Deutsche Bank,Buy,,main
2014-04-30,Citigroup,Buy,,main
2014-06-19,UBS,Buy,Neutral,up
2014-07-21,Belus Capital,Buy,Hold,up
2014-07-25,Deutsche Bank,Buy,,main
2014-07-25,Jefferies,Buy,,main
2014-07-25,UBS,Buy,,main
2014-07-25,JP Morgan,Overweight,,main
2014-08-04,Citigroup,Buy,,main
2014-11-28,PiperJaffray,Overweight,,main
2014-12-05,JP Morgan,Overweight,,main
2014-12-08,Jefferies,Buy,,main
2014-12-08,Goldman Sachs,Buy,,init
2015-01-05,Janney Capital,Neutral,Buy,down
2015-01-08,Morgan Stanley,Overweight,Overweight,main
2015-01-22,Barclays,Equal-Weight,,main
2015-01-23,Oppenheimer,Outperform,,main
2015-01-23,JP Morgan,Overweight,,main
2015-02-25,PiperJaffray,Overweight,,main
2015-02-26,Jefferies,Buy,,main
2015-03-11,Credit Suisse,Neutral,,init
2015-04-15,Cowen & Co.,Outperform,,init
2015-04-16,Barclays,Equal-Weight,,main
2015-04-16,BMO Capital,Outperform,,init
2015-04-16,Guggenheim,Buy,,init
2015-04-24,Barclays,Equal-Weight,,main
2015-05-05,Citigroup,Buy,,main
2015-05-29,Deutsche Bank,Buy,,init
2015-06-25,PiperJaffray,Overweight,,main
2015-07-01,Goldman Sachs,Buy,,main
2015-07-15,BTIG Research,Buy,,init
2015-07-16,RBC Capital,Outperform,,main
2015-10-30,Barclays,Equal-Weight,,main
2015-10-30,PiperJaffray,Overweight,,main
2015-11-02,Barclays,Equal-Weight,,main
2015-11-05,Argus,Buy,,main
2016-01-22,Credit Suisse,Neutral,,main
2016-01-22,Barclays,Equal-Weight,,main
2016-02-18,Nomura,Buy,,init
2016-04-05,Evercore ISI Group,Buy,,init
2016-04-12,Deutsche Bank,Hold,Buy,down
2016-04-22,Stephens & Co.,Equal-Weight,,main
2016-04-22,Goldman Sachs,Buy,,main
2016-05-04,Goldman Sachs,Buy,,main
2016-07-13,OTR Global,Mixed,Positive,down
2016-07-22,Goldman Sachs,Buy,,main
2016-07-22,BTIG Research,Buy,,main
2016-07-22,Wedbush,Outperform,,main
2016-07-26,Goldman Sachs,Buy,,main
2016-09-28,CLSA,Buy,,main
2016-09-28,Wedbush,Outperform,,main
2016-10-19,RBC Capital,Outperform,,main
2017-02-10,Argus,Hold,Buy,down
2017-03-13,Wedbush,Outperform,,main
2017-03-27,Telsey Advisory Group,Outperform,,init
2017-04-20,Stifel Nicolaus,Buy,Hold,up
2017-05-15,Deutsche Bank,Buy,Hold,up
2017-06-09,Mizuho,Buy,,init
2017-06-14,Wedbush,Neutral,Outperform,down
2017-06-22,KeyBanc,Overweight,,init
2017-07-28,BMO Capital,Outperform,,main
2017-07-28,Stifel Nicolaus,Hold,Buy,down
2017-08-09,BMO Capital,Market Perform,Outperform,down
2017-08-22,Morgan Stanley,Overweight,,main
2017-08-25,Wedbush,Outperform,Neutral,up
2017-11-03,Baird,Outperform,,main
2017-11-03,Credit Suisse,Neutral,,main
2017-11-03,Nomura,Buy,,main
2017-11-03,BMO Capital,Market Perform,,main
2017-11-03,UBS,Buy,,main
2017-11-10,Morgan Stanley,Overweight,,main
2017-12-27,Tigress Financial,Buy,,init
2018-01-26,Goldman Sachs,Buy,Buy,main
2018-01-26,Oppenheimer,Outperform,Outperform,main
2018-01-26,William Blair,Outperform,Outperform,reit
2018-01-29,Bernstein,Market Perform,Outperform,down
2018-02-01,Mizuho,Neutral,Buy,down
2018-03-29,Wedbush,Neutral,Outperform,down
2018-04-13,Cowen & Co.,Market Perform,Outperform,down
2018-06-05,Baird,Outperform,Outperform,main
2018-06-20,Telsey Advisory Group,Market Perform,Outperform,down
2018-06-20,Baird,Outperform,Outperform,main
2018-06-20,Morgan Stanley,Equal-Weight,Overweight,down
2018-06-20,Mizuho,Neutral,Neutral,main
2018-06-20,BMO Capital,Market Perform,Market Perform,main
2018-06-20,BTIG Research,Neutral,Buy,down
2018-06-20,Wedbush,Neutral,Neutral,main
2018-06-20,Stifel Nicolaus,Hold,Hold,main
2018-06-21,JP Morgan,Overweight,Overweight,main
2018-06-26,Jefferies,Buy,Buy,main
2018-07-02,Stephens & Co.,Equal-Weight,Equal-Weight,main
2018-07-06,DZ Bank,Hold,Sell,up
2018-07-18,Barclays,Equal-Weight,Equal-Weight,main
2018-07-24,BMO Capital,Market Perform,Market Perform,main
2018-07-27,Wedbush,Neutral,Neutral,main
2018-08-22,PiperJaffray,Neutral,Overweight,down
2018-10-04,KeyBanc,Overweight,,init
2018-10-10,Bank of America,Buy,Buy,main
2018-10-17,Wells Fargo,Outperform,Outperform,main
2018-11-02,Wedbush,Neutral,Neutral,main
2018-11-02,BMO Capital,Market Perform,Market Perform,main
2018-11-02,Baird,Outperform,Outperform,main
2018-11-02,Bank of America,Buy,Buy,main
2018-11-02,Barclays,Equal-Weight,Equal-Weight,main
2018-11-05,Mizuho,Buy,Neutral,up
2018-11-12,Argus,Buy,Hold,up
2018-11-12,Citigroup,Buy,Buy,main
2018-12-14,Wells Fargo,Outperform,Outperform,reit
2019-01-11,Goldman Sachs,Neutral,Buy,down
2019-04-08,UBS,Neutral,Buy,down
2019-04-26,Barclays,Equal-Weight,Equal-Weight,main
2019-04-26,Wells Fargo,Market Perform,Outperform,down
2019-04-26,Stephens & Co.,Equal-Weight,Equal-Weight,main
2019-04-26,Bank of America,Buy,,reit
2019-04-26,BMO Capital,Market Perform,Market Perform,main
2019-04-26,Wedbush,Neutral,Neutral,main
2019-05-06,Citigroup,Buy,Buy,main
2019-06-10,Piper Jaffray,Neutral,,main
2019-06-12,Evercore ISI Group,In-Line,,init
2019-06-25,Credit Suisse,Outperform,,init
2019-07-11,Oppenheimer,Outperform,,main
2019-07-18,Morgan Stanley,Equal-Weight,,main
2019-07-26,Baird,Outperform,,main
2019-07-26,Stifel Nicolaus,Hold,,main
2019-07-26,Wedbush,Neutral,,main
2019-07-26,Stephens & Co.,Equal-Weight,,main
2019-07-26,KeyBanc,Overweight,,main
2019-07-26,Morgan Stanley,Equal-Weight,,main
2019-07-29,UBS,Neutral,,main
2019-07-29,Goldman Sachs,Buy,,init
2019-07-29,Baird,Neutral,Outperform,down
2019-07-29,JP Morgan,Neutral,Overweight,down
2019-10-31,Bank of America,Buy,,main
2019-11-20,Citi,Buy,,main
2019-12-10,RBC Capital,Outperform,,init
2019-12-12,JP Morgan,Overweight,Neutral,up
2019-12-19,Morgan Stanley,Equal-Weight,,main
2020-01-09,Barclays,Overweight,Equal-Weight,up
2020-02-13,MKM Partners,Buy,,init
2020-03-04,Oppenheimer,Outperform,,main
2020-03-06,Morgan Stanley,Equal-Weight,,main
2020-03-06,Baird,Neutral,,main
2020-03-06,MKM Partners,Buy,,main
